EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105113,19590226,   96,    0
105113,19590227,   96,    0
105113,19590228,   97,    0
105113,19590301,   64,    0
105113,19590302,   79,    0
105113,19590303,    6,    0
105113,19590304,    0,    0
105113,19590305,   30,    0
105113,19590306,    0,    0
105113,19590307,    0,    0
105113,19590308,   90,    0
105113,19590309,   35,    0
105113,19590310,    2,    0
105113,19590311,   71,    0
105113,19590312,    0,    0
105113,19590313,   33,    0
105113,19590314,   70,    0
105113,19590315,   56,    0
105113,19590316,   10,    0
105113,19590317,   49,    0
105113,19590318,   59,    0
105113,19590319,   47,    0
105113,19590320,   93,    0
105113,19590321,   81,    0
105113,19590322,    0,    0
105113,19590323,   87,    0
105113,19590324,   48,    0
105113,19590325,    0,    0
105113,19590326,   82,    0
105113,19590327,   83,    0
105113,19590328,   15,    0
105113,19590329,   92,    0
105113,19590330,   51,    0
105113,19590331,   75,    0
105113,19590401,  110,    0
105113,19590402,  115,    0
105113,19590403,  112,    0
105113,19590404,  111,    0
105113,19590405,  118,    0
105113,19590406,   64,    0
105113,19590407,   30,    0
105113,19590408,  118,    0
105113,19590409,   16,    0
105113,19590410,   39,    0
105113,19590411,   58,    0
105113,19590412,  118,    0
105113,19590413,  119,    0
105113,19590414,  103,    0
105113,19590415,   52,    0
105113,19590416,    0,    0
105113,19590417,   49,    0
105113,19590418,    0,    0
105113,19590419,    3,    0
105113,19590420,   47,    0
105113,19590421,  124,    0
105113,19590422,  130,    0
105113,19590423,  121,    0
105113,19590424,  120,    0
105113,19590425,  125,    0
105113,19590426,    0,    0
105113,19590427,   66,    0
105113,19590428,   10,    0
105113,19590429,    8,    0
105113,19590430,    0,    0
105113,19590501,    0,    0
105113,19590502,   22,    0
105113,19590503,  119,    0
105113,19590504,  123,    0
105113,19590505,  121,    0
105113,19590506,  110,    0
105113,19590507,   40,    0
105113,19590508,  113,    0
105113,19590509,   97,    0
105113,19590510,  129,    0
105113,19590511,  125,    0
105113,19590512,   28,    0
105113,19590513,  135,    0
105113,19590514,  117,    0
105113,19590515,   73,    0
105113,19590516,  114,    0
105113,19590517,  114,    0
105113,19590518,   75,    0
105113,19590519,   80,    0
105113,19590520,  109,    0
105113,19590521,   68,    0
105113,19590522,    6,    0
105113,19590523,   84,    0
105113,19590524,   84,    0
105113,19590525,   36,    0
105113,19590526,  127,    0
105113,19590527,  139,    0
105113,19590528,  130,    0
105113,19590529,  118,    0
105113,19590530,  127,    0
105113,19590531,   36,    0
105113,19590601,  112,    0
105113,19590602,  117,    0
105113,19590603,  140,    0
105113,19590604,  125,    0
105113,19590605,   95,    0
105113,19590606,  125,    0
105113,19590607,   75,    0
105113,19590608,    0,    0
105113,19590609,    7,    0
105113,19590610,  126,    0
105113,19590611,  116,    0
105113,19590612,  127,    0
105113,19590613,   48,    0
105113,19590614,  136,    0
105113,19590615,  127,    0
105113,19590616,  120,    0
105113,19590617,  138,    0
105113,19590618,   76,    0
105113,19590619,   76,    0
105113,19590620,   81,    0
105113,19590621,   25,    0
105113,19590622,   47,    0
105113,19590623,  121,    0
105113,19590624,   65,    0
105113,19590625,   99,    0
105113,19590626,    2,    0
105113,19590627,   92,    0
105113,19590628,   97,    0
105113,19590629,   45,    0
105113,19590630,   41,    0
105113,19590701,   16,    0
105113,19590702,  126,    0
105113,19590703,  133,    0
105113,19590704,  145,    0
105113,19590705,  145,    0
105113,19590706,  134,    0
105113,19590707,  117,    0
105113,19590708,  129,    0
105113,19590709,  126,    0
105113,19590710,   98,    0
105113,19590711,  104,    0
105113,19590712,   85,    0
105113,19590713,  117,    0
105113,19590714,   91,    0
105113,19590715,    0,    0
105113,19590716,  120,    0
105113,19590717,  139,    0
105113,19590718,  140,    0
105113,19590719,  138,    0
105113,19590720,  103,    0
105113,19590721,  134,    0
105113,19590722,  133,    0
105113,19590723,   89,    0
105113,19590724,   77,    0
105113,19590725,  101,    0
105113,19590726,  118,    0
105113,19590727,  105,    0
105113,19590728,  109,    0
105113,19590729,   70,    0
105113,19590730,   42,    0
105113,19590731,   42,    0
105113,19590801,   99,    0
105113,19590802,   78,    0
105113,19590803,  124,    0
105113,19590804,  132,    0
105113,19590805,  128,    0
105113,19590806,  130,    0
105113,19590807,  129,    0
105113,19590808,   28,    0
105113,19590809,   96,    0
105113,19590810,   68,    0
105113,19590811,  118,    0
105113,19590812,   62,    0
105113,19590813,   77,    0
105113,19590814,   22,    0
105113,19590815,  101,    0
105113,19590816,  131,    0
105113,19590817,  129,    0
105113,19590818,  105,    0
105113,19590819,   76,    0
105113,19590820,  110,    0
105113,19590821,   19,    0
105113,19590822,    0,    0
105113,19590823,   60,    0
105113,19590824,  112,    0
105113,19590825,  119,    0
105113,19590826,  115,    0
105113,19590827,  104,    0
105113,19590828,   42,    0
105113,19590829,  116,    0
105113,19590830,   61,    0
105113,19590831,  122,    0
105113,19590901,  102,    0
105113,19590902,   21,    0
105113,19590903,   25,    0
105113,19590904,   83,    0
105113,19590905,   26,    0
105113,19590906,   66,    0
105113,19590907,  114,    0
105113,19590908,  101,    0
105113,19590909,  111,    0
105113,19590910,  113,    0
105113,19590911,  110,    0
105113,19590912,  108,    0
105113,19590913,   94,    0
105113,19590914,    0,    0
105113,19590915,   53,    0
105113,19590916,   67,    0
105113,19590917,    7,    0
105113,19590918,   62,    0
105113,19590919,   77,    0
105113,19590920,   91,    0
105113,19590921,    0,    0
105113,19590922,   46,    0
105113,19590923,   95,    0
105113,19590924,   53,    0
105113,19590925,   48,    0
105113,19590926,    9,    0
105113,19590927,    0,    0
105113,19590928,    0,    0
105113,19590929,   43,    0
105113,19590930,   69,    0
105113,19591001,   87,    0
105113,19591002,   95,    0
105113,19591003,   66,    0
105113,19591004,   54,    0
105113,19591005,   87,    0
105113,19591006,   39,    0
105113,19591007,   32,    0
105113,19591008,   64,    0
105113,19591009,   91,    0
105113,19591010,    0,    0
105113,19591011,    0,    0
105113,19591012,   70,    0
105113,19591013,   56,    0
105113,19591014,   57,    0
105113,19591015,   36,    0
105113,19591016,   42,    0
105113,19591017,   51,    0
105113,19591018,   42,    0
105113,19591019,    0,    0
105113,19591020,    0,    0
105113,19591021,   31,    0
105113,19591022,    0,    0
105113,19591023,   89,    0
105113,19591024,   90,    0
105113,19591025,   90,    0
105113,19591026,   51,    0
105113,19591027,   13,    0
105113,19591028,    0,    0
105113,19591029,    0,    0
105113,19591030,   39,    0
105113,19591031,    0,    0
105113,19591101,   37,    0
105113,19591102,   54,    0
105113,19591103,   48,    0
105113,19591104,   16,    0
105113,19591105,    4,    0
105113,19591106,    0,    0
105113,19591107,    0,    0
105113,19591108,    0,    0
105113,19591109,    0,    0
105113,19591110,    0,    0
105113,19591111,    7,    0
105113,19591112,    0,    0
105113,19591113,   22,    0
105113,19591114,    0,    0
105113,19591115,   37,    0
105113,19591116,   51,    0
105113,19591117,    5,    0
105113,19591118,   13,    0
105113,19591119,    0,    0
105113,19591120,    0,    0
105113,19591121,    0,    0
105113,19591122,   38,    0
105113,19591123,    0,    0
105113,19591124,    4,    0
105113,19591125,   32,    0
105113,19591126,    0,    0
105113,19591127,    0,    0
105113,19591128,    0,    0
105113,19591129,    0,    0
105113,19591130,    0,    0
105113,19591201,    0,    0
105113,19591202,    0,    0
105113,19591203,   23,    0
105113,19591204,    0,    0
105113,19591205,    8,    0
105113,19591206,   67,    0
105113,19591207,    0,    0
105113,19591208,    0,    0
105113,19591209,   74,    0
105113,19591210,   16,    0
105113,19591211,   61,    0
105113,19591212,   28,    0
105113,19591213,    0,    0
105113,19591214,    0,    0
105113,19591215,   15,    0
105113,19591216,   49,    0
105113,19591217,   12,    0
105113,19591218,    2,    0
105113,19591219,   17,    0
105113,19591220,   34,    0
105113,19591221,    4,    0
105113,19591222,   45,    0
105113,19591223,    0,    0
105113,19591224,   28,    0
105113,19591225,   36,    0
105113,19591226,    0,    0
105113,19591227,    3,    0
105113,19591228,   18,    0
105113,19591229,    0,    0
105113,19591230,   22,    0
105113,19591231,    0,    0
105113,19600101,    9,    0
105113,19600102,    0,    0
105113,19600103,    3,    0
105113,19600104,   65,    0
105113,19600105,   15,    0
105113,19600106,   70,    0
105113,19600107,   62,    0
105113,19600108,    0,    0
105113,19600109,   28,    0
105113,19600110,    5,    0
105113,19600111,   31,    0
105113,19600112,    0,    0
105113,19600113,   65,    0
105113,19600114,    0,    0
105113,19600115,   10,    0
105113,19600116,    1,    0
105113,19600117,    0,    0
105113,19600118,   24,    0
105113,19600119,    0,    0
105113,19600120,    0,    0
105113,19600121,   26,    0
105113,19600122,    0,    0
105113,19600123,    0,    0
105113,19600124,   24,    0
105113,19600125,    0,    0
105113,19600126,   12,    0
105113,19600127,    0,    0
105113,19600128,    0,    0
105113,19600129,   33,    0
105113,19600130,   80,    0
105113,19600131,   77,    0
105113,19600201,   70,    0
105113,19600202,   65,    0
105113,19600203,   32,    0
105113,19600204,   26,    0
105113,19600205,   15,    0
105113,19600206,   74,    0
105113,19600207,    0,    0
105113,19600208,   59,    0
105113,19600209,   70,    0
105113,19600210,   72,    0
105113,19600211,    0,    0
105113,19600212,   25,    0
105113,19600213,   32,    0
105113,19600214,   58,    0
105113,19600215,   57,    0
105113,19600216,    1,    0
105113,19600217,    0,    0
105113,19600218,    2,    0
105113,19600219,   39,    0
105113,19600220,   79,    0
105113,19600221,   85,    0
105113,19600222,   29,    0
105113,19600223,   24,    0
105113,19600224,   17,    0
105113,19600225,    8,    0
105113,19600226,   74,    0
105113,19600227,   61,    0
105113,19600228,   47,    0
105113,19600229,   30,    0
105113,19600301,   53,    0
105113,19600302,    0,    0
105113,19600303,    0,    0
105113,19600304,   56,    0
105113,19600305,   54,    0
105113,19600306,   44,    0
105113,19600307,    0,    0
105113,19600308,    9,    0
105113,19600309,    0,    0
105113,19600310,   14,    0
105113,19600311,   59,    0
105113,19600312,   97,    0
105113,19600313,   67,    0
105113,19600314,   24,    0
105113,19600315,   37,    0
105113,19600316,   44,    0
105113,19600317,   85,    0
105113,19600318,   91,    0
105113,19600319,   67,    0
105113,19600320,    0,    0
105113,19600321,   69,    0
105113,19600322,  102,    0
105113,19600323,  102,    0
105113,19600324,   28,    0
105113,19600325,   39,    0
105113,19600326,   98,    0
105113,19600327,   92,    0
105113,19600328,    0,    0
105113,19600329,    3,    0
105113,19600330,   73,    0
105113,19600331,   13,    0
105113,19600401,   37,    0
105113,19600402,  102,    0
105113,19600403,   23,    0
105113,19600404,  103,    0
105113,19600405,  120,    0
105113,19600406,  118,    0
105113,19600407,  116,    0
105113,19600408,   87,    0
105113,19600409,   58,    0
105113,19600410,  116,    0
105113,19600411,   18,    0
105113,19600412,   49,    0
105113,19600413,  119,    0
105113,19600414,    0,    0
105113,19600415,   87,    0
105113,19600416,   56,    0
105113,19600417,    4,    0
105113,19600418,   31,    0
105113,19600419,   70,    0
105113,19600420,   76,    0
105113,19600421,  117,    0
105113,19600422,  121,    0
105113,19600423,  118,    0
105113,19600424,  126,    0
105113,19600425,  128,    0
105113,19600426,   97,    0
105113,19600427,   93,    0
105113,19600428,  108,    0
105113,19600429,   40,    0
105113,19600430,   56,    0
105113,19600501,  115,    0
105113,19600502,  117,    0
105113,19600503,  113,    0
105113,19600504,  124,    0
105113,19600505,  130,    0
105113,19600506,  118,    0
105113,19600507,  132,    0
105113,19600508,  117,    0
105113,19600509,   88,    0
105113,19600510,  116,    0
105113,19600511,   84,    0
105113,19600512,   75,    0
105113,19600513,   70,    0
105113,19600514,   68,    0
105113,19600515,  112,    0
105113,19600516,   81,    0
105113,19600517,  128,    0
105113,19600518,   35,    0
105113,19600519,  108,    0
105113,19600520,   29,    0
105113,19600521,   46,    0
105113,19600522,   52,    0
105113,19600523,   80,    0
105113,19600524,   56,    0
105113,19600525,  134,    0
105113,19600526,  139,    0
105113,19600527,  138,    0
105113,19600528,   94,    0
105113,19600529,  100,    0
105113,19600530,  113,    0
105113,19600531,  100,    0
105113,19600601,   65,    0
105113,19600602,  121,    0
105113,19600603,  108,    0
105113,19600604,   87,    0
105113,19600605,  125,    0
105113,19600606,  124,    0
105113,19600607,   59,    0
105113,19600608,   87,    0
105113,19600609,   23,    0
105113,19600610,   46,    0
105113,19600611,  143,    0
105113,19600612,  147,    0
105113,19600613,   79,    0
105113,19600614,   53,    0
105113,19600615,  130,    0
105113,19600616,  124,    0
105113,19600617,  146,    0
105113,19600618,  139,    0
105113,19600619,   84,    0
105113,19600620,  139,    0
105113,19600621,  144,    0
105113,19600622,  143,    0
105113,19600623,   63,    0
105113,19600624,   10,    0
105113,19600625,    6,    0
105113,19600626,    3,    0
105113,19600627,   93,    0
105113,19600628,  117,    0
105113,19600629,  139,    0
105113,19600630,  145,    0
105113,19600701,  125,    0
105113,19600702,   66,    0
105113,19600703,  135,    0
105113,19600704,  135,    0
105113,19600705,   44,    0
105113,19600706,   63,    0
105113,19600707,   70,    0
105113,19600708,   72,    0
105113,19600709,   18,    0
105113,19600710,   52,    0
105113,19600711,    8,    0
105113,19600712,   81,    0
105113,19600713,  144,    0
105113,19600714,   98,    0
105113,19600715,   40,    0
105113,19600716,   78,    0
105113,19600717,   99,    0
