EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105115 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
105115,19880518,10119,    0
105115,19880519,10145,    0
105115,19880520,10215,    0
105115,19880521,10237,    0
105115,19880522,10205,    0
105115,19880523,10167,    0
105115,19880524,10168,    0
105115,19880525,10146,    0
105115,19880526,10120,    0
105115,19880527,10102,    0
105115,19880528,10096,    0
105115,19880529,10112,    0
105115,19880530,10137,    0
105115,19880531,10166,    0
105115,19880601,10175,    0
105115,19880602,10194,    0
105115,19880603,10133,    0
105115,19880604,10126,    0
105115,19880605,10144,    0
105115,19880606,10147,    0
105115,19880607,10126,    0
105115,19880608,10147,    0
105115,19880609,10155,    0
105115,19880610,10147,    0
105115,19880611,10102,    0
105115,19880612,10101,    0
105115,19880613,10127,    0
105115,19880614,10145,    0
105115,19880615,10151,    0
105115,19880616,10111,    0
105115,19880617,10100,    0
105115,19880618,10130,    0
105115,19880619,10181,    0
105115,19880620,10176,    0
105115,19880621,10181,    0
105115,19880622,10211,    0
105115,19880623,10187,    0
105115,19880624,10137,    0
105115,19880625,10121,    0
105115,19880626,10112,    0
105115,19880627,10115,    0
105115,19880628,10111,    0
105115,19880629,10124,    0
105115,19880630,10133,    0
105115,19880701,10073,    0
105115,19880702,10068,    0
105115,19880703,10059,    0
105115,19880704,10075,    0
105115,19880705,10081,    0
105115,19880706,10175,    0
105115,19880707,10205,    0
105115,19880708,10198,    0
105115,19880709,10212,    0
105115,19880710,10214,    0
105115,19880711,10191,    0
105115,19880712,10179,    0
105115,19880713,10127,    0
105115,19880714,10178,    0
105115,19880715,10207,    0
105115,19880716,10200,    0
105115,19880717,10177,    0
105115,19880718,10179,    0
105115,19880719,10174,    0
105115,19880720,10167,    0
105115,19880721,10185,    0
105115,19880722,10173,    0
105115,19880723,10130,    0
105115,19880724,10186,    0
105115,19880725,10221,    0
105115,19880726,10185,    0
105115,19880727,10204,    0
105115,19880728,10177,    0
105115,19880729,10166,    0
105115,19880730,10205,    0
105115,19880731,10207,    0
105115,19880801,10183,    0
105115,19880802,10152,    0
105115,19880803,10109,    0
105115,19880804,10157,    0
105115,19880805,10189,    0
105115,19880806,10194,    0
105115,19880807,10175,    0
105115,19880808,10153,    0
105115,19880809,10152,    0
105115,19880810,10130,    0
105115,19880811,10137,    0
105115,19880812,10154,    0
105115,19880813,10172,    0
105115,19880814,10157,    0
105115,19880815,10154,    0
105115,19880816,10169,    0
105115,19880817,10182,    0
105115,19880818,10165,    0
105115,19880819,10113,    0
105115,19880820,10126,    0
105115,19880821,10142,    0
105115,19880822,10175,    0
105115,19880823,10180,    0
105115,19880824,10124,    0
105115,19880825,10141,    0
105115,19880826,10186,    0
105115,19880827,10174,    0
105115,19880828,10123,    0
105115,19880829,10137,    0
105115,19880830,10173,    0
105115,19880831,10163,    0
105115,19880901,10079,    0
105115,19880902,10079,    0
105115,19880903,10131,    0
105115,19880904,10190,    0
105115,19880905,10236,    0
105115,19880906,10240,    0
105115,19880907,10225,    0
105115,19880908,10208,    0
105115,19880909,10189,    0
105115,19880910,10224,    0
105115,19880911,10229,    0
105115,19880912,10188,    0
105115,19880913,10138,    0
105115,19880914,10160,    0
105115,19880915,10196,    0
105115,19880916,10207,    0
105115,19880917,10209,    0
105115,19880918,10245,    0
105115,19880919,10283,    0
105115,19880920,10251,    0
105115,19880921,10184,    0
105115,19880922,10138,    0
105115,19880923,10158,    0
105115,19880924,10218,    0
105115,19880925,10270,    0
105115,19880926,10273,    0
105115,19880927,10247,    0
105115,19880928,10190,    0
105115,19880929,10173,    0
105115,19880930,10233,    0
105115,19881001,10274,    0
105115,19881002,10263,    0
105115,19881003,10223,    0
105115,19881004,10189,    0
105115,19881005,10155,    0
105115,19881006,10152,    0
105115,19881007,10104,    0
105115,19881008,10185,    0
105115,19881009,10131,    0
105115,19881010,10162,    0
105115,19881011,10117,    0
105115,19881012,10111,    0
105115,19881013,10147,    0
105115,19881014,10158,    0
105115,19881015,10224,    0
105115,19881016,10234,    0
105115,19881017,10206,    0
105115,19881018,10137,    0
105115,19881019,10105,    0
105115,19881020,10204,    0
105115,19881021,10240,    0
105115,19881022,10231,    0
105115,19881023,10207,    0
105115,19881024,10232,    0
105115,19881025,10236,    0
105115,19881026,10217,    0
105115,19881027,10209,    0
105115,19881028,10234,    0
105115,19881029,10247,    0
105115,19881030,10223,    0
105115,19881031,10225,    0
105115,19881101,10252,    0
105115,19881102,10218,    0
105115,19881103,10241,    0
105115,19881104,10276,    0
105115,19881105,10275,    0
105115,19881106,10253,    0
105115,19881107,10239,    0
105115,19881108,10225,    0
105115,19881109,10225,    0
105115,19881110,10243,    0
105115,19881111,10273,    0
105115,19881112,10282,    0
105115,19881113,10271,    0
105115,19881114,10292,    0
105115,19881115,10287,    0
105115,19881116,10301,    0
105115,19881117,10283,    0
105115,19881118,10232,    0
105115,19881119,10222,    0
105115,19881120,10103,    0
105115,19881121,10126,    0
105115,19881122,10244,    0
105115,19881123,10290,    0
105115,19881124,10281,    0
105115,19881125,10254,    0
105115,19881126,10231,    0
105115,19881127,10272,    0
105115,19881128,10277,    0
105115,19881129,10210,    0
105115,19881130,10082,    0
105115,19881201, 9991,    0
105115,19881202,10011,    0
105115,19881203,10124,    0
105115,19881204,10157,    0
105115,19881205,10118,    0
105115,19881206,10174,    0
105115,19881207,10273,    0
105115,19881208,10345,    0
105115,19881209,10341,    0
105115,19881210,10332,    0
105115,19881211,10343,    0
105115,19881212,10291,    0
105115,19881213,10306,    0
105115,19881214,10331,    0
105115,19881215,10262,    0
105115,19881216,10245,    0
105115,19881217,10298,    0
105115,19881218,10341,    0
105115,19881219,10274,    0
105115,19881220,10239,    0
105115,19881221,10343,    0
105115,19881222,10332,    0
105115,19881223,10266,    0
105115,19881224,10295,    0
105115,19881225,10308,    0
105115,19881226,10319,    0
105115,19881227,10343,    0
105115,19881228,10367,    0
105115,19881229,10399,    0
105115,19881230,10400,    0
105115,19881231,10387,    0
105115,19890101,10374,    0
105115,19890102,10369,    0
105115,19890103,10402,    0
105115,19890104,10404,    0
105115,19890105,10360,    0
105115,19890106,10227,    0
105115,19890107,10262,    0
105115,19890108,10282,    0
105115,19890109,10241,    0
105115,19890110,10257,    0
105115,19890111,10275,    0
105115,19890112,10288,    0
105115,19890113,10361,    0
105115,19890114,10401,    0
105115,19890115,10418,    0
105115,19890116,10392,    0
105115,19890117,10372,    0
105115,19890118,10362,    0
105115,19890119,10360,    0
105115,19890120,10335,    0
105115,19890121,10279,    0
105115,19890122,10278,    0
105115,19890123,10349,    0
105115,19890124,10335,    0
105115,19890125,10338,    0
105115,19890126,10341,    0
105115,19890127,10394,    0
105115,19890128,10416,    0
105115,19890129,10426,    0
105115,19890130,10440,    0
105115,19890131,10443,    0
105115,19890201,10413,    0
105115,19890202,10377,    0
105115,19890203,10360,    0
105115,19890204,10350,    0
105115,19890205,10376,    0
105115,19890206,10396,    0
105115,19890207,10373,    0
105115,19890208,10328,    0
105115,19890209,10272,    0
105115,19890210,10327,    0
105115,19890211,10423,    0
105115,19890212,10435,    0
105115,19890213,10359,    0
105115,19890214,10321,    0
105115,19890215,10311,    0
105115,19890216,10237,    0
105115,19890217,10229,    0
105115,19890218,10282,    0
105115,19890219,10327,    0
105115,19890220,10288,    0
105115,19890221,10226,    0
105115,19890222,10176,    0
105115,19890223,10096,    0
105115,19890224, 9941,    0
105115,19890225, 9774,    0
105115,19890226, 9788,    0
105115,19890227, 9923,    0
105115,19890228, 9991,    0
105115,19890301,10088,    0
105115,19890302,10150,    0
105115,19890303,10102,    0
105115,19890304,10233,    0
105115,19890305,10250,    0
105115,19890306,10231,    0
105115,19890307,10213,    0
105115,19890308,10238,    0
105115,19890309,10262,    0
105115,19890310,10262,    0
105115,19890311,10263,    0
105115,19890312,10208,    0
105115,19890313,10195,    0
105115,19890314,10224,    0
105115,19890315,10123,    0
105115,19890316,10045,    0
105115,19890317,10089,    0
105115,19890318,10199,    0
105115,19890319,10201,    0
105115,19890320,10126,    0
105115,19890321,10170,    0
105115,19890322,10226,    0
105115,19890323,10255,    0
105115,19890324,10244,    0
105115,19890325,10233,    0
105115,19890326,10213,    0
105115,19890327,10183,    0
105115,19890328,10188,    0
105115,19890329,10223,    0
105115,19890330,10220,    0
105115,19890331,10167,    0
105115,19890401,10130,    0
105115,19890402,10084,    0
105115,19890403,10001,    0
105115,19890404, 9955,    0
105115,19890405,10003,    0
105115,19890406,10100,    0
105115,19890407,10145,    0
105115,19890408,10142,    0
105115,19890409,10135,    0
105115,19890410,10090,    0
105115,19890411,10095,    0
105115,19890412,10022,    0
105115,19890413,10015,    0
105115,19890414,10107,    0
105115,19890415,10153,    0
105115,19890416,10085,    0
105115,19890417,10071,    0
105115,19890418,10137,    0
105115,19890419,10154,    0
105115,19890420,10138,    0
105115,19890421,10147,    0
105115,19890422,10162,    0
105115,19890423,10164,    0
105115,19890424,10123,    0
105115,19890425,10048,    0
105115,19890426,10042,    0
105115,19890427,10120,    0
105115,19890428,10136,    0
105115,19890429,10186,    0
105115,19890430,10214,    0
105115,19890501,10220,    0
105115,19890502,10206,    0
105115,19890503,10202,    0
105115,19890504,10214,    0
105115,19890505,10236,    0
105115,19890506,10211,    0
105115,19890507,10200,    0
105115,19890508,10183,    0
105115,19890509,10144,    0
105115,19890510,10150,    0
105115,19890511,10120,    0
105115,19890512,10102,    0
105115,19890513,10144,    0
105115,19890514,10246,    0
105115,19890515,10263,    0
105115,19890516,10251,    0
105115,19890517,10222,    0
105115,19890518,10204,    0
105115,19890519,10198,    0
105115,19890520,10189,    0
105115,19890521,10169,    0
105115,19890522,10174,    0
105115,19890523,10186,    0
105115,19890524,10183,    0
105115,19890525,10197,    0
105115,19890526,10213,    0
105115,19890527,10202,    0
105115,19890528,10195,    0
105115,19890529,10169,    0
105115,19890530,10108,    0
105115,19890531,10093,    0
105115,19890601,10107,    0
105115,19890602,10102,    0
105115,19890603,10119,    0
105115,19890604,10121,    0
105115,19890605,10150,    0
105115,19890606,10135,    0
105115,19890607,10155,    0
105115,19890608,10187,    0
105115,19890609,10188,    0
105115,19890610,10189,    0
105115,19890611,10218,    0
105115,19890612,10193,    0
105115,19890613,10182,    0
105115,19890614,10190,    0
105115,19890615,10215,    0
105115,19890616,10207,    0
105115,19890617,10199,    0
105115,19890618,10186,    0
105115,19890619,10188,    0
105115,19890620,10199,    0
105115,19890621,10162,    0
105115,19890622,10146,    0
105115,19890623,10177,    0
105115,19890624,10160,    0
105115,19890625,10147,    0
105115,19890626,10142,    0
105115,19890627,10130,    0
105115,19890628,10178,    0
105115,19890629,10179,    0
105115,19890630,10163,    0
105115,19890701,10135,    0
105115,19890702,10162,    0
105115,19890703,10162,    0
105115,19890704,10161,    0
105115,19890705,10201,    0
105115,19890706,10188,    0
105115,19890707,10168,    0
105115,19890708,10163,    0
105115,19890709,10185,    0
105115,19890710,10204,    0
105115,19890711,10196,    0
105115,19890712,10195,    0
105115,19890713,10186,    0
105115,19890714,10180,    0
105115,19890715,10212,    0
105115,19890716,10220,    0
105115,19890717,10212,    0
105115,19890718,10196,    0
105115,19890719,10188,    0
105115,19890720,10200,    0
105115,19890721,10189,    0
105115,19890722,10186,    0
105115,19890723,10191,    0
105115,19890724,10199,    0
105115,19890725,10196,    0
105115,19890726,10203,    0
105115,19890727,10186,    0
105115,19890728,10194,    0
105115,19890729,10178,    0
105115,19890730,10132,    0
105115,19890731,10135,    0
105115,19890801,10156,    0
105115,19890802,10162,    0
105115,19890803,10151,    0
105115,19890804,10138,    0
105115,19890805,10104,    0
105115,19890806,10100,    0
105115,19890807,10122,    0
105115,19890808,10175,    0
105115,19890809,10178,    0
105115,19890810,10146,    0
105115,19890811,10128,    0
105115,19890812,10128,    0
105115,19890813,10109,    0
105115,19890814,10142,    0
105115,19890815,10162,    0
105115,19890816,10146,    0
105115,19890817,10202,    0
105115,19890818,10222,    0
105115,19890819,10180,    0
105115,19890820,10172,    0
105115,19890821,10195,    0
105115,19890822,10213,    0
105115,19890823,10215,    0
105115,19890824,10180,    0
105115,19890825,10137,    0
105115,19890826,10123,    0
105115,19890827,10115,    0
105115,19890828,10177,    0
105115,19890829,10201,    0
105115,19890830,10168,    0
105115,19890831,10149,    0
105115,19890901,10150,    0
105115,19890902,10172,    0
105115,19890903,10183,    0
105115,19890904,10205,    0
105115,19890905,10230,    0
105115,19890906,10235,    0
105115,19890907,10192,    0
105115,19890908,10114,    0
105115,19890909,10093,    0
105115,19890910,10120,    0
105115,19890911,10157,    0
105115,19890912,10178,    0
105115,19890913,10180,    0
105115,19890914,10200,    0
105115,19890915,10196,    0
105115,19890916,10187,    0
105115,19890917,10178,    0
105115,19890918,10196,    0
105115,19890919,10216,    0
105115,19890920,10250,    0
105115,19890921,10205,    0
105115,19890922,10165,    0
105115,19890923,10200,    0
105115,19890924,10214,    0
105115,19890925,10208,    0
105115,19890926,10189,    0
105115,19890927,10184,    0
105115,19890928,10208,    0
105115,19890929,10208,    0
105115,19890930,10239,    0
105115,19891001,10256,    0
105115,19891002,10226,    0
105115,19891003,10206,    0
105115,19891004,10246,    0
105115,19891005,10265,    0
105115,19891006,10249,    0
105115,19891007,10177,    0
105115,19891008,10105,    0
