EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 100740 100744 119280 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100740,19810124,  -95,    0
100740,19810125,  -50,    0
100740,19810126,  -52,    0
100740,19810127,  -33,    0
100740,19810128,  -39,    0
100740,19810129,  -83,    0
100740,19810130,  -65,    0
100740,19810131,  -48,    0
100740,19810201,  -63,    0
100740,19810202,  -50,    0
100740,19810203,  -78,    0
100740,19810204,    3,    0
100740,19810205,   -6,    0
100740,19810206,   -4,    0
100740,19810207,   -7,    0
100740,19810208,  -16,    0
100740,19810209,   -2,    0
100740,19810210,  -10,    0
100740,19810211,  -36,    0
100740,19810212,  -30,    0
100740,19810213,  -54,    0
100740,19810214,  -62,    0
100740,19810215,  -88,    0
100740,19810216,  -77,    0
100740,19810217,  -55,    0
100740,19810218,  -26,    0
100740,19810219,  -52,    0
100740,19810220,  -53,    0
100740,19810221,  -68,    0
100740,19810222,  -94,    0
100740,19810223,  -25,    0
100740,19810224,   -6,    0
100740,19810225,  -34,    0
100740,19810226,  -35,    0
100740,19810227,  -56,    0
100740,19810228,   -5,    0
100740,19810301,   17,    0
100740,19810302,   26,    0
100740,19810303,   22,    0
100740,19810304,   20,    0
100740,19810305,   -1,    0
100740,19810306,   -5,    0
100740,19810307,   49,    0
100740,19810308,   78,    0
100740,19810309,   49,    0
100740,19810310,   74,    0
100740,19810311,   87,    0
100740,19810312,   74,    0
100740,19810313,   52,    0
100740,19810314,   35,    0
100740,19810315,   18,    0
100740,19810316,   13,    0
100740,19810317,   -9,    0
100740,19810318,  -20,    0
100740,19810319,  -30,    0
100740,19810320,  -11,    0
100740,19810321,   26,    0
100740,19810322,   17,    0
100740,19810323,   42,    0
100740,19810324,   81,    0
100740,19810325,   88,    0
100740,19810326,   66,    0
100740,19810327,   29,    0
100740,19810328,   45,    0
100740,19810329,   64,    0
100740,19810330,   75,    0
100740,19810331,   62,    0
100740,19810401,   53,    0
100740,19810402,   80,    0
100740,19810403,   72,    0
100740,19810404,   73,    0
100740,19810405,   65,    0
100740,19810406,   53,    0
100740,19810407,   43,    0
100740,19810408,   77,    0
100740,19810409,   54,    0
100740,19810410,   64,    0
100740,19810411,  111,    0
100740,19810412,  106,    0
100740,19810413,   95,    0
100740,19810414,   82,    0
100740,19810415,   95,    0
100740,19810416,   71,    0
100740,19810417,   52,    0
100740,19810418,   21,    0
100740,19810419,  -22,    0
100740,19810420,   25,    0
100740,19810421,   18,    0
100740,19810422,   -4,    0
100740,19810423,   18,    0
100740,19810424,   37,    0
100740,19810425,   30,    0
100740,19810426,   20,    0
100740,19810427,   17,    0
100740,19810428,   34,    0
100740,19810429,   28,    0
100740,19810430,   22,    0
100740,19810501,   86,    0
100740,19810502,   76,    0
100740,19810503,   46,    0
100740,19810504,   22,    0
100740,19810505,   37,    0
100740,19810506,   51,    0
100740,19810507,   33,    0
100740,19810508,   94,    0
100740,19810509,   66,    0
100740,19810510,   72,    0
100740,19810511,   79,    0
100740,19810512,   85,    0
100740,19810513,   68,    0
100740,19810514,   91,    0
100740,19810515,   97,    0
100740,19810516,   70,    0
100740,19810517,   48,    0
100740,19810518,   73,    0
100740,19810519,   87,    0
100740,19810520,   89,    0
100740,19810521,  117,    0
100740,19810522,   85,    0
100740,19810523,   54,    0
100740,19810524,  104,    0
100740,19810525,   80,    0
100740,19810526,   73,    0
100740,19810527,   76,    0
100740,19810528,   68,    0
100740,19810529,  110,    0
100740,19810530,  123,    0
100740,19810531,  104,    0
100740,19810601,  117,    0
100740,19810602,  148,    0
100740,19810603,  119,    0
100740,19810604,   95,    0
100740,19810605,   61,    0
100740,19810606,   93,    0
100740,19810607,  154,    0
100740,19810608,  168,    0
100740,19810609,  142,    0
100740,19810610,  119,    0
100740,19810611,  112,    0
100740,19810612,  106,    0
100740,19810613,  143,    0
100740,19810614,  127,    0
100740,19810615,  129,    0
100740,19810616,  121,    0
100740,19810617,   94,    0
100740,19810618,   63,    0
100740,19810619,   54,    0
100740,19810620,   61,    0
100740,19810621,   86,    0
100740,19810622,   98,    0
100740,19810623,   99,    0
100740,19810624,   86,    0
100740,19810625,  102,    0
100740,19810626,  109,    0
100740,19810627,   88,    0
100740,19810628,   96,    0
100740,19810629,   71,    0
100740,19810630,   53,    0
100740,19810701,   71,    0
100740,19810702,   92,    0
100740,19810703,  114,    0
100740,19810704,  114,    0
100740,19810705,   97,    0
100740,19810706,  121,    0
100740,19810707,  121,    0
100740,19810708,  128,    0
100740,19810709,  148,    0
100740,19810710,  152,    0
100740,19810711,  159,    0
100740,19810712,  145,    0
100740,19810713,  126,    0
100740,19810714,  113,    0
100740,19810715,  107,    0
100740,19810716,  132,    0
100740,19810717,  134,    0
100740,19810718,   97,    0
100740,19810719,  103,    0
100740,19810720,  108,    0
100740,19810721,  119,    0
100740,19810722,  101,    0
100740,19810723,  109,    0
100740,19810724,  114,    0
100740,19810725,   92,    0
100740,19810726,   95,    0
100740,19810727,  101,    0
100740,19810728,   87,    0
100740,19810729,  100,    0
100740,19810730,  121,    0
100740,19810731,  163,    0
100740,19810801,  173,    0
100740,19810802,  149,    0
100740,19810803,  141,    0
100740,19810804,  146,    0
100740,19810805,  156,    0
100740,19810806,  158,    0
100740,19810807,  132,    0
100740,19810808,  155,    0
100740,19810809,  157,    0
100740,19810810,  121,    0
100740,19810811,  100,    0
100740,19810812,  146,    0
100740,19810813,  128,    0
100740,19810814,  118,    0
100740,19810815,  122,    0
100740,19810816,  140,    0
100740,19810817,  139,    0
100740,19810818,  113,    0
100740,19810819,  110,    0
100740,19810820,  114,    0
100740,19810821,   92,    0
100740,19810822,   62,    0
100740,19810823,   95,    0
100740,19810824,  112,    0
100740,19810825,  102,    0
100740,19810826,   71,    0
100740,19810827,   85,    0
100740,19810828,   94,    0
100740,19810829,   83,    0
100740,19810830,   90,    0
100740,19810831,  101,    0
100740,19810901,  119,    0
100740,19810902,  105,    0
100740,19810903,  135,    0
100740,19810904,   96,    0
100740,19810905,   73,    0
100740,19810906,   84,    0
100740,19810907,   82,    0
100740,19810908,  138,    0
100740,19810909,  139,    0
100740,19810910,  150,    0
100740,19810911,  134,    0
100740,19810912,  147,    0
100740,19810913,  124,    0
100740,19810914,   83,    0
100740,19810915,   98,    0
100740,19810916,  122,    0
100740,19810917,  110,    0
100740,19810918,   92,    0
100740,19810919,  140,    0
100740,19810920,  157,    0
100740,19810921,  141,    0
100740,19810922,  118,    0
100740,19810923,  103,    0
100740,19810924,   92,    0
100740,19810925,   82,    0
100740,19810926,   76,    0
100740,19810927,   76,    0
100740,19810928,   88,    0
100740,19810929,   51,    0
100740,19810930,   33,    0
100740,19811001,   44,    0
100740,19811002,  101,    0
100740,19811003,   75,    0
100740,19811004,   67,    0
100740,19811005,  105,    0
100740,19811006,   74,    0
100740,19811007,   71,    0
100740,19811008,   37,    0
100740,19811009,   64,    0
100740,19811010,  102,    0
100740,19811011,   53,    0
100740,19811012,   47,    0
100740,19811013,   50,    0
100740,19811014,   31,    0
100740,19811015,  118,    0
100740,19811016,   88,    0
100740,19811017,   61,    0
100740,19811018,   68,    0
100740,19811019,   73,    0
100740,19811020,   46,    0
100740,19811021,   12,    0
100740,19811022,   -7,    0
100740,19811023,   -2,    0
100740,19811024,    2,    0
100740,19811025,   -9,    0
100740,19811026,   21,    0
100740,19811027,   11,    0
100740,19811028,   19,    0
100740,19811029,   -2,    0
100740,19811030,   81,    0
100740,19811031,   78,    0
100740,19811101,   57,    0
100740,19811102,   61,    0
100740,19811103,   55,    0
100740,19811104,   54,    0
100740,19811105,   50,    0
100740,19811106,   29,    0
100740,19811107,  -11,    0
100740,19811108,   -1,    0
100740,19811109,  -20,    0
100740,19811110,  -29,    0
100740,19811111,  -49,    0
100740,19811112,  -22,    0
100740,19811113,   12,    0
100740,19811114,   10,    0
100740,19811115,   -2,    0
100740,19811116,  -47,    0
100740,19811117,  -62,    0
100740,19811118,   19,    0
100740,19811119,   43,    0
100740,19811120,    7,    0
100740,19811121,   12,    0
100740,19811122,   -7,    0
100740,19811123,  -15,    0
100740,19811124,   53,    0
100740,19811125,   -4,    0
100740,19811126,  -35,    0
100740,19811127,  -49,    0
100740,19811128,   12,    0
100740,19811129,    4,    0
100740,19811130,    6,    0
100740,19811201,    5,    0
100740,19811202,    2,    0
100740,19811203,  -19,    0
100740,19811204,  -27,    0
100740,19811205,   -7,    0
100740,19811206,  -34,    0
100740,19811207,   12,    0
100740,19811208,   51,    0
100740,19811209,   18,    0
100740,19811210,   44,    0
100740,19811211,   51,    0
100740,19811212,    1,    0
100740,19811213,  -27,    0
100740,19811214,   19,    0
100740,19811215,   22,    0
100740,19811216,   42,    0
100740,19811217,   13,    0
100740,19811218,    3,    0
100740,19811219,  -49,    0
100740,19811220,  -90,    0
100740,19811221,  -51,    0
100740,19811222,   -3,    0
100740,19811223,  -41,    0
100740,19811224,   10,    0
100740,19811225,  -20,    0
100740,19811226,  -51,    0
100740,19811227,  -60,    0
100740,19811228,  -14,    0
100740,19811229,  -12,    0
100740,19811230,  -21,    0
100740,19811231,   16,    0
100740,19820101,   24,    0
100740,19820102,   -8,    0
100740,19820103,  -21,    0
100740,19820104,   41,    0
100740,19820105,   55,    0
100740,19820106,   51,    0
100740,19820107,  -30,    0
100740,19820108,  -33,    0
100740,19820109,   57,    0
100740,19820110,   42,    0
100740,19820111,   32,    0
100740,19820112,   19,    0
100740,19820113,    0,    0
100740,19820114,   -5,    0
100740,19820115,    0,    0
100740,19820116,    2,    0
100740,19820117,   -2,    0
100740,19820118,   -7,    0
100740,19820119,   -6,    0
100740,19820120,  -13,    0
100740,19820121,  -10,    0
100740,19820122,   14,    0
100740,19820123,    9,    0
100740,19820124,   -7,    0
100740,19820125,  -29,    0
100740,19820126,  -41,    0
100740,19820127,   18,    0
100740,19820128,  -13,    0
100740,19820129,  -15,    0
100740,19820130,   37,    0
100740,19820131,   24,    0
100740,19820201,   17,    0
100740,19820202,   11,    0
100740,19820203,    2,    0
100740,19820204,    8,    0
100740,19820205,   15,    0
100740,19820206,   16,    0
100740,19820207,   10,    0
100740,19820208,   -3,    0
100740,19820209,  -20,    0
100740,19820210,  -19,    0
100740,19820211,  -14,    0
100740,19820212,  -16,    0
100740,19820213,  -21,    0
100740,19820214,   21,    0
100740,19820215,    0,    0
100740,19820216,    0,    0
100740,19820217,  -11,    0
100740,19820218,  -19,    0
100740,19820219,   18,    0
100740,19820220,   21,    0
100740,19820221,    2,    0
100740,19820222,    2,    0
100740,19820223,   -7,    0
100740,19820224,  -35,    0
100740,19820225,  -52,    0
100740,19820226,  -42,    0
100740,19820227,  -66,    0
100740,19820228,  -52,    0
100740,19820301,  -11,    0
100740,19820302,   25,    0
100740,19820303,   -6,    0
100740,19820304,   14,    0
100740,19820305,   18,    0
100740,19820306,   -2,    0
100740,19820307,  -25,    0
100740,19820308,  -40,    0
100740,19820309,   15,    0
100740,19820310,   -1,    0
100740,19820311,   18,    0
100740,19820312,  -22,    0
100740,19820313,    1,    0
100740,19820314,  -29,    0
100740,19820315,  -36,    0
100740,19820316,   46,    0
100740,19820317,    8,    0
100740,19820318,    9,    0
100740,19820319,    1,    0
100740,19820320,   17,    0
100740,19820321,    8,    0
100740,19820322,  -13,    0
100740,19820323,   30,    0
100740,19820324,   10,    0
100740,19820325,  -16,    0
100740,19820326,  -13,    0
100740,19820327,  -10,    0
100740,19820328,   67,    0
100740,19820329,   77,    0
100740,19820330,   10,    0
100740,19820331,    7,    0
100740,19820401,    0,    0
100740,19820402,   24,    0
100740,19820403,   38,    0
100740,19820404,   15,    0
100740,19820405,   49,    0
100740,19820406,   59,    0
100740,19820407,   78,    0
100740,19820408,   69,    0
100740,19820409,   26,    0
100740,19820410,   -6,    0
100740,19820411,   -8,    0
100740,19820412,    7,    0
100740,19820413,   16,    0
100740,19820414,   23,    0
100740,19820415,   25,    0
100740,19820416,    4,    0
100740,19820417,   53,    0
100740,19820418,   15,    0
100740,19820419,   49,    0
100740,19820420,   12,    0
100740,19820421,   11,    0
100740,19820422,    9,    0
100740,19820423,   15,    0
100740,19820424,   53,    0
100740,19820425,   44,    0
100740,19820426,   14,    0
100740,19820427,   75,    0
100740,19820428,   71,    0
100740,19820429,   33,    0
100740,19820430,   23,    0
100740,19820501,   11,    0
100740,19820502,   12,    0
100740,19820503,   23,    0
100740,19820504,   93,    0
100740,19820505,   20,    0
100740,19820506,   21,    0
100740,19820507,   10,    0
100740,19820508,    6,    0
100740,19820509,   39,    0
100740,19820510,   12,    0
100740,19820511,   17,    0
100740,19820512,   32,    0
100740,19820513,   55,    0
100740,19820514,   53,    0
100740,19820515,   59,    0
100740,19820516,   83,    0
100740,19820517,  116,    0
100740,19820518,   95,    0
100740,19820519,  122,    0
100740,19820520,   98,    0
100740,19820521,  112,    0
100740,19820522,  108,    0
100740,19820523,   89,    0
100740,19820524,   60,    0
100740,19820525,   40,    0
100740,19820526,   72,    0
100740,19820527,  130,    0
100740,19820528,  118,    0
100740,19820529,  116,    0
100740,19820530,  103,    0
100740,19820531,  134,    0
100740,19820601,  134,    0
100740,19820602,  122,    0
100740,19820603,  137,    0
100740,19820604,  137,    0
100740,19820605,  137,    0
100740,19820606,  114,    0
100740,19820607,  118,    0
100740,19820608,  130,    0
100740,19820609,  127,    0
100740,19820610,  128,    0
100740,19820611,  146,    0
100740,19820612,  115,    0
100740,19820613,   95,    0
100740,19820614,   95,    0
100740,19820615,  107,    0
100740,19820616,  108,    0
100740,19820617,  118,    0
100740,19820618,  129,    0
100740,19820619,   98,    0
100740,19820620,   75,    0
100740,19820621,  147,    0
100740,19820622,  133,    0
100740,19820623,  133,    0
100740,19820624,  101,    0
100740,19820625,  129,    0
100740,19820626,  127,    0
100740,19820627,  115,    0
100740,19820628,  122,    0
100740,19820629,  106,    0
100740,19820630,   83,    0
100740,19820701,   95,    0
100740,19820702,  120,    0
100740,19820703,  188,    0
