EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105109 105114 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105109,19290723,    1,    0
105109,19290724,    4,    0
105109,19290725,    5,    0
105109,19290726,    5,    0
105109,19290727,    5,    0
105109,19290728,    5,    0
105109,19290729,    8,    0
105109,19290730,    4,    0
105109,19290731,    0,    0
105109,19290801,    8,    0
105109,19290802,    3,    0
105109,19290803,    0,    0
105109,19290804,    2,    0
105109,19290805,    5,    0
105109,19290806,    1,    0
105109,19290807,    6,    0
105109,19290808,    8,    0
105109,19290809,    8,    0
105109,19290810,    6,    0
105109,19290811,    5,    0
105109,19290812,    4,    0
105109,19290813,    2,    0
105109,19290814,    0,    0
105109,19290815,    3,    0
105109,19290816,    0,    0
105109,19290817,    4,    0
105109,19290818,    6,    0
105109,19290819,    5,    0
105109,19290820,    6,    0
105109,19290821,    6,    0
105109,19290822,    6,    0
105109,19290823,    1,    0
105109,19290824,    0,    0
105109,19290825,    1,    0
105109,19290826,    2,    0
105109,19290827,    0,    0
105109,19290828,    2,    0
105109,19290829,    0,    0
105109,19290830,    0,    0
105109,19290831,    0,    0
105109,19290901,    1,    0
105109,19290902,    0,    0
105109,19290903,    1,    0
105109,19290904,    0,    0
105109,19290905,    2,    0
105109,19290906,    1,    0
105109,19290907,    1,    0
105109,19290908,    1,    0
105109,19290909,    0,    0
105109,19290910,    0,    0
105109,19290911,    1,    0
105109,19290912,    3,    0
105109,19290913,    2,    0
105109,19290914,    2,    0
105109,19290915,    1,    0
105109,19290916,    3,    0
105109,19290917,    5,    0
105109,19290918,    7,    0
105109,19290919,    5,    0
105109,19290920,    5,    0
105109,19290921,    2,    0
105109,19290922,    3,    0
105109,19290923,    1,    0
105109,19290924,    3,    0
105109,19290925,    0,    0
105109,19290926,    1,    0
105109,19290927,    0,    0
105109,19290928,    0,    0
105109,19290929,    1,    0
105109,19290930,    1,    0
105109,19291001,    7,    0
105109,19291002,    6,    0
105109,19291003,    2,    0
105109,19291004,    0,    0
105109,19291005,    5,    0
105109,19291006,    8,    0
105109,19291007,    8,    0
105109,19291008,    7,    0
105109,19291009,    6,    0
105109,19291010,    7,    0
105109,19291011,    7,    0
105109,19291012,    1,    0
105109,19291013,    0,    0
105109,19291014,    0,    0
105109,19291015,    3,    0
105109,19291016,    5,    0
105109,19291017,    3,    0
105109,19291018,    7,    0
105109,19291019,    8,    0
105109,19291020,    3,    0
105109,19291021,    7,    0
105109,19291022,    6,    0
105109,19291023,    8,    0
105109,19291024,    5,    0
105109,19291025,    6,    0
105109,19291026,    6,    0
105109,19291027,    5,    0
105109,19291028,    3,    0
105109,19291029,    8,    0
105109,19291030,    8,    0
105109,19291031,    4,    0
105109,19291101,    8,    0
105109,19291102,    4,    0
105109,19291103,    8,    0
105109,19291104,    4,    0
105109,19291105,    3,    0
105109,19291106,    3,    0
105109,19291107,    6,    0
105109,19291108,    7,    0
105109,19291109,    8,    0
105109,19291110,    6,    0
105109,19291111,    3,    0
105109,19291112,    6,    0
105109,19291113,    6,    0
105109,19291114,    5,    0
105109,19291115,    3,    0
105109,19291116,    8,    0
105109,19291117,    3,    0
105109,19291118,    1,    0
105109,19291119,    2,    0
105109,19291120,    8,    0
105109,19291121,    8,    0
105109,19291122,    8,    0
105109,19291123,    8,    0
105109,19291124,    5,    0
105109,19291125,    6,    0
105109,19291126,    5,    0
105109,19291127,    3,    0
105109,19291128,    8,    0
105109,19291129,    8,    0
105109,19291130,    8,    0
105109,19291201,    8,    0
105109,19291202,    3,    0
105109,19291203,    8,    0
105109,19291204,    7,    0
105109,19291205,    3,    0
105109,19291206,    6,    0
105109,19291207,    8,    0
105109,19291208,    3,    0
105109,19291209,    1,    0
105109,19291210,    8,    0
105109,19291211,    7,    0
105109,19291212,    7,    0
105109,19291213,    4,    0
105109,19291214,    0,    0
105109,19291215,    2,    0
105109,19291216,    5,    0
105109,19291217,    3,    0
105109,19291218,    3,    0
105109,19291219,    7,    0
105109,19291220,    3,    0
105109,19291221,    6,    0
105109,19291222,    8,    0
105109,19291223,    8,    0
105109,19291224,    7,    0
105109,19291225,    7,    0
105109,19291226,    8,    0
105109,19291227,    7,    0
105109,19291228,    8,    0
105109,19291229,    7,    0
105109,19291230,    6,    0
105109,19291231,    6,    0
105109,19300101,    1,    0
105109,19300102,    5,    0
105109,19300103,    4,    0
105109,19300104,    8,    0
105109,19300105,    5,    0
105109,19300106,    4,    0
105109,19300107,    0,    0
105109,19300108,    5,    0
105109,19300109,    8,    0
105109,19300110,    6,    0
105109,19300111,    8,    0
105109,19300112,    6,    0
105109,19300113,    5,    0
105109,19300114,    7,    0
105109,19300115,    8,    0
105109,19300116,    4,    0
105109,19300117,    3,    0
105109,19300118,    8,    0
105109,19300119,    8,    0
105109,19300120,    8,    0
105109,19300121,    8,    0
105109,19300122,    8,    0
105109,19300123,    8,    0
105109,19300124,    8,    0
105109,19300125,    8,    0
105109,19300126,    3,    0
105109,19300127,    3,    0
105109,19300128,    5,    0
105109,19300129,    8,    0
105109,19300130,    5,    0
105109,19300131,    0,    0
105109,19300201,    6,    0
105109,19300202,    7,    0
105109,19300203,    6,    0
105109,19300204,    3,    0
105109,19300205,    7,    0
105109,19300206,    5,    0
105109,19300207,    8,    0
105109,19300208,    8,    0
105109,19300209,    8,    0
105109,19300210,    4,    0
105109,19300211,    0,    0
105109,19300212,    0,    0
105109,19300213,    0,    0
105109,19300214,    6,    0
105109,19300215,    7,    0
105109,19300216,    6,    0
105109,19300217,    7,    0
105109,19300218,    8,    0
105109,19300219,    8,    0
105109,19300220,    8,    0
105109,19300221,    3,    0
105109,19300222,    3,    0
105109,19300223,    8,    0
105109,19300224,    7,    0
105109,19300225,    3,    0
105109,19300226,    8,    0
105109,19300227,    8,    0
105109,19300228,    3,    0
105109,19300301,    5,    0
105109,19300302,    7,    0
105109,19300303,    8,    0
105109,19300304,    2,    0
105109,19300305,    0,    0
105109,19300306,    1,    0
105109,19300307,    6,    0
105109,19300308,    0,    0
105109,19300309,    0,    0
105109,19300310,    3,    0
105109,19300311,    6,    0
105109,19300312,    5,    0
105109,19300313,    8,    0
105109,19300314,    8,    0
105109,19300315,    7,    0
105109,19300316,    8,    0
105109,19300317,    8,    0
105109,19300318,    8,    0
105109,19300319,    8,    0
105109,19300320,    4,    0
105109,19300321,    7,    0
105109,19300322,    8,    0
105109,19300323,    8,    0
105109,19300324,    8,    0
105109,19300325,    8,    0
105109,19300326,    5,    0
105109,19300327,    1,    0
105109,19300328,    0,    0
105109,19300329,    6,    0
105109,19300330,    2,    0
105109,19300331,    3,    0
105109,19300401,    4,    0
105109,19300402,    2,    0
105109,19300403,    8,    0
105109,19300404,    8,    0
105109,19300405,    5,    0
105109,19300406,    1,    0
105109,19300407,    0,    0
105109,19300408,    1,    0
105109,19300409,    0,    0
105109,19300410,    0,    0
105109,19300411,    2,    0
105109,19300412,    6,    0
105109,19300413,    7,    0
105109,19300414,    8,    0
105109,19300415,    8,    0
105109,19300416,    8,    0
105109,19300417,    6,    0
105109,19300418,    6,    0
105109,19300419,    8,    0
105109,19300420,    5,    0
105109,19300421,    4,    0
105109,19300422,    6,    0
105109,19300423,    8,    0
105109,19300424,    8,    0
105109,19300425,    3,    0
105109,19300426,    4,    0
105109,19300427,    1,    0
105109,19300428,    5,    0
105109,19300429,    8,    0
105109,19300430,    4,    0
105109,19300501,    2,    0
105109,19300502,    6,    0
105109,19300503,    8,    0
105109,19300504,    4,    0
105109,19300505,    6,    0
105109,19300506,    8,    0
105109,19300507,    8,    0
105109,19300508,    8,    0
105109,19300509,    3,    0
105109,19300510,    8,    0
105109,19300511,    8,    0
105109,19300512,    7,    0
105109,19300513,    8,    0
105109,19300514,    8,    0
105109,19300515,    4,    0
105109,19300516,    4,    0
105109,19300517,    0,    0
105109,19300518,    2,    0
105109,19300519,    1,    0
105109,19300520,    1,    0
105109,19300521,    7,    0
105109,19300522,    7,    0
105109,19300523,    8,    0
105109,19300524,    5,    0
105109,19300525,    4,    0
105109,19300526,    5,    0
105109,19300527,    5,    0
105109,19300528,    8,    0
105109,19300529,    6,    0
105109,19300530,    3,    0
105109,19300531,    4,    0
105109,19300601,    4,    0
105109,19300602,    8,    0
105109,19300603,    3,    0
105109,19300604,    2,    0
105109,19300605,    6,    0
105109,19300606,    4,    0
105109,19300607,    6,    0
105109,19300608,    6,    0
105109,19300609,    5,    0
105109,19300610,    3,    0
105109,19300611,    3,    0
105109,19300612,    6,    0
105109,19300613,    6,    0
105109,19300614,    7,    0
105109,19300615,    4,    0
105109,19300616,    4,    0
105109,19300617,    5,    0
105109,19300618,    4,    0
105109,19300619,    2,    0
105109,19300620,    2,    0
105109,19300621,    1,    0
105109,19300622,    0,    0
105109,19300623,    2,    0
105109,19300624,    5,    0
105109,19300625,    3,    0
105109,19300626,    7,    0
105109,19300627,    4,    0
105109,19300628,    5,    0
105109,19300629,    1,    0
105109,19300630,    0,    0
105109,19300701,    6,    0
105109,19300702,    5,    0
105109,19300703,    3,    0
105109,19300704,    0,    0
105109,19300705,    1,    0
105109,19300706,    3,    0
105109,19300707,    2,    0
105109,19300708,    0,    0
105109,19300709,    0,    0
105109,19300710,    2,    0
105109,19300711,    8,    0
105109,19300712,    5,    0
105109,19300713,    3,    0
105109,19300714,    7,    0
105109,19300715,    5,    0
105109,19300716,    3,    0
105109,19300717,    3,    0
105109,19300718,    8,    0
105109,19300719,    6,    0
105109,19300720,    3,    0
105109,19300721,    5,    0
105109,19300722,    1,    0
105109,19300723,    8,    0
105109,19300724,    8,    0
105109,19300725,    5,    0
105109,19300726,    0,    0
105109,19300727,    3,    0
105109,19300728,    6,    0
105109,19300729,    2,    0
105109,19300730,    3,    0
105109,19300731,    3,    0
105109,19300801,    0,    0
105109,19300802,    3,    0
105109,19300803,    6,    0
105109,19300804,    7,    0
105109,19300805,    7,    0
105109,19300806,    7,    0
105109,19300807,    5,    0
105109,19300808,    4,    0
105109,19300809,    3,    0
105109,19300810,    3,    0
105109,19300811,    2,    0
105109,19300812,    8,    0
105109,19300813,    7,    0
105109,19300814,    6,    0
105109,19300815,    6,    0
105109,19300816,    1,    0
105109,19300817,    0,    0
105109,19300818,    1,    0
105109,19300819,    7,    0
105109,19300820,    5,    0
105109,19300821,    7,    0
105109,19300822,    6,    0
105109,19300823,    6,    0
105109,19300824,    1,    0
105109,19300825,    0,    0
105109,19300826,    0,    0
105109,19300827,    0,    0
105109,19300828,    1,    0
105109,19300829,    2,    0
105109,19300830,    1,    0
105109,19300831,    0,    0
105109,19300901,    0,    0
105109,19300902,    0,    0
105109,19300903,    2,    0
105109,19300904,    1,    0
105109,19300905,    1,    0
105109,19300906,    2,    0
105109,19300907,    7,    0
105109,19300908,    7,    0
105109,19300909,    5,    0
105109,19300910,    6,    0
105109,19300911,    8,    0
105109,19300912,    8,    0
105109,19300913,    7,    0
105109,19300914,    5,    0
105109,19300915,    5,    0
105109,19300916,    0,    0
105109,19300917,    3,    0
105109,19300918,    5,    0
105109,19300919,    5,    0
105109,19300920,    8,    0
105109,19300921,    5,    0
105109,19300922,    5,    0
105109,19300923,    4,    0
105109,19300924,    5,    0
105109,19300925,    6,    0
105109,19300926,    3,    0
105109,19300927,    3,    0
105109,19300928,    6,    0
105109,19300929,    5,    0
105109,19300930,    5,    0
105109,19301001,    3,    0
105109,19301002,    8,    0
105109,19301003,    3,    0
105109,19301004,    8,    0
105109,19301005,    8,    0
105109,19301006,    7,    0
105109,19301007,    7,    0
105109,19301008,    8,    0
105109,19301009,    8,    0
105109,19301010,    3,    0
105109,19301011,    8,    0
105109,19301012,    8,    0
105109,19301013,    0,    0
105109,19301014,    2,    0
105109,19301015,    8,    0
105109,19301016,    6,    0
105109,19301017,    6,    0
105109,19301018,    6,    0
105109,19301019,    8,    0
105109,19301020,    6,    0
105109,19301021,    3,    0
105109,19301022,    6,    0
105109,19301023,    7,    0
105109,19301024,    8,    0
105109,19301025,    6,    0
105109,19301026,    8,    0
105109,19301027,    4,    0
105109,19301028,    8,    0
105109,19301029,    8,    0
105109,19301030,    3,    0
105109,19301031,    3,    0
105109,19301101,    6,    0
105109,19301102,    6,    0
105109,19301103,    8,    0
105109,19301104,    8,    0
105109,19301105,    3,    0
105109,19301106,    5,    0
105109,19301107,    8,    0
105109,19301108,    4,    0
105109,19301109,    3,    0
105109,19301110,    8,    0
105109,19301111,    3,    0
105109,19301112,    0,    0
105109,19301113,    1,    0
105109,19301114,    0,    0
105109,19301115,    2,    0
105109,19301116,    8,    0
105109,19301117,    3,    0
105109,19301118,    8,    0
105109,19301119,    5,    0
105109,19301120,    8,    0
105109,19301121,    5,    0
105109,19301122,    8,    0
105109,19301123,    3,    0
105109,19301124,    6,    0
105109,19301125,    5,    0
105109,19301126,    5,    0
105109,19301127,    7,    0
105109,19301128,    5,    0
105109,19301129,    5,    0
105109,19301130,    5,    0
105109,19301201,    8,    0
105109,19301202,    8,    0
105109,19301203,    8,    0
105109,19301204,    8,    0
105109,19301205,    8,    0
105109,19301206,    1,    0
105109,19301207,    7,    0
105109,19301208,    7,    0
105109,19301209,    5,    0
105109,19301210,    3,    0
105109,19301211,    8,    0
105109,19301212,    7,    0
