EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105111 105116 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
105111,19030806,   62,    0
105111,19030807,   66,    0
105111,19030808,   64,    0
105111,19030809,   60,    0
105111,19030810,   78,    0
105111,19030811,   70,    0
105111,19030812,   67,    0
105111,19030813,   78,    0
105111,19030814,   75,    0
105111,19030815,   89,    0
105111,19030816,   65,    0
105111,19030817,   78,    0
105111,19030818,   57,    0
105111,19030819,   90,    0
105111,19030820,   68,    0
105111,19030821,   58,    0
105111,19030822,   65,    0
105111,19030823,   78,    0
105111,19030824,   76,    0
105111,19030825,   80,    0
105111,19030826,   70,    0
105111,19030827,   77,    0
105111,19030828,   76,    0
105111,19030829,   63,    0
105111,19030830,   67,    0
105111,19030831,   75,    0
105111,19030901,   75,    0
105111,19030902,   74,    0
105111,19030903,   78,    0
105111,19030904,   76,    0
105111,19030905,   76,    0
105111,19030906,   70,    0
105111,19030907,   71,    0
105111,19030908,   76,    0
105111,19030909,   63,    0
105111,19030910,   64,    0
105111,19030911,   61,    0
105111,19030912,   51,    0
105111,19030913,   95,    0
105111,19030914,   79,    0
105111,19030915,   74,    0
105111,19030916,   77,    0
105111,19030917,   72,    0
105111,19030918,   77,    0
105111,19030919,   83,    0
105111,19030920,   86,    0
105111,19030921,   81,    0
105111,19030922,   92,    0
105111,19030923,   85,    0
105111,19030924,   83,    0
105111,19030925,   76,    0
105111,19030926,   85,    0
105111,19030927,   79,    0
105111,19030928,   82,    0
105111,19030929,   84,    0
105111,19030930,   87,    0
105111,19031001,   76,    0
105111,19031002,   75,    0
105111,19031003,   82,    0
105111,19031004,   77,    0
105111,19031005,   70,    0
105111,19031006,   59,    0
105111,19031007,   78,    0
105111,19031008,   75,    0
105111,19031009,   87,    0
105111,19031010,   85,    0
105111,19031011,   88,    0
105111,19031012,   92,    0
105111,19031013,   85,    0
105111,19031014,   83,    0
105111,19031015,   86,    0
105111,19031016,   70,    0
105111,19031017,   80,    0
105111,19031018,   85,    0
105111,19031019,   84,    0
105111,19031020,   91,    0
105111,19031021,   89,    0
105111,19031022,   89,    0
105111,19031023,   87,    0
105111,19031024,   84,    0
105111,19031025,   92,    0
105111,19031026,   92,    0
105111,19031027,   87,    0
105111,19031028,   92,    0
105111,19031029,   99,    0
105111,19031030,   98,    0
105111,19031031,   88,    0
105111,19031101,   85,    0
105111,19031102,   84,    0
105111,19031103,   93,    0
105111,19031104,   88,    0
105111,19031105,   77,    0
105111,19031106,   75,    0
105111,19031107,   77,    0
105111,19031108,   85,    0
105111,19031109,   99,    0
105111,19031110,   89,    0
105111,19031111,   87,    0
105111,19031112,   87,    0
105111,19031113,   85,    0
105111,19031114,   97,    0
105111,19031115,   83,    0
105111,19031116,   91,    0
105111,19031117,   91,    0
105111,19031118,   81,    0
105111,19031119,   79,    0
105111,19031120,   89,    0
105111,19031121,   87,    0
105111,19031122,   84,    0
105111,19031123,   76,    0
105111,19031124,   84,    0
105111,19031125,   89,    0
105111,19031126,   80,    0
105111,19031127,   82,    0
105111,19031128,   81,    0
105111,19031129,   91,    0
105111,19031130,   93,    0
105111,19031201,   95,    0
105111,19031202,   82,    0
105111,19031203,   86,    0
105111,19031204,   83,    0
105111,19031205,   95,    0
105111,19031206,   90,    0
105111,19031207,   78,    0
105111,19031208,   82,    0
105111,19031209,   90,    0
105111,19031210,   96,    0
105111,19031211,   93,    0
105111,19031212,   88,    0
105111,19031213,   90,    0
105111,19031214,   90,    0
105111,19031215,   96,    0
105111,19031216,   96,    0
105111,19031217,   93,    0
105111,19031218,   95,    0
105111,19031219,   95,    0
105111,19031220,   95,    0
105111,19031221,   96,    0
105111,19031222,   94,    0
105111,19031223,   90,    0
105111,19031224,   94,    0
105111,19031225,   91,    0
105111,19031226,   86,    0
105111,19031227,   92,    0
105111,19031228,   86,    0
105111,19031229,   89,    0
105111,19031230,   90,    0
105111,19031231,   93,    0
105111,19040101,   95,    0
105111,19040102,   98,    0
105111,19040103,   97,    0
105111,19040104,   93,    0
105111,19040105,   93,    0
105111,19040106,   93,    0
105111,19040107,   93,    0
105111,19040108,   90,    0
105111,19040109,   73,    0
105111,19040110,   84,    0
105111,19040111,   86,    0
105111,19040112,   79,    0
105111,19040113,   67,    0
105111,19040114,   66,    0
105111,19040115,   64,    0
105111,19040116,   78,    0
105111,19040117,   84,    0
105111,19040118,   84,    0
105111,19040119,   86,    0
105111,19040120,   82,    0
105111,19040121,   84,    0
105111,19040122,   83,    0
105111,19040123,   87,    0
105111,19040124,   87,    0
105111,19040125,   93,    0
105111,19040126,   92,    0
105111,19040127,   91,    0
105111,19040128,   95,    0
105111,19040129,   90,    0
105111,19040130,   86,    0
105111,19040131,   95,    0
105111,19040201,   74,    0
105111,19040202,   92,    0
105111,19040203,   98,    0
105111,19040204,   92,    0
105111,19040205,   93,    0
105111,19040206,   83,    0
105111,19040207,   80,    0
105111,19040208,   60,    0
105111,19040209,   53,    0
105111,19040210,   67,    0
105111,19040211,   56,    0
105111,19040212,   55,    0
105111,19040213,   63,    0
105111,19040214,   68,    0
105111,19040215,   71,    0
105111,19040216,   79,    0
105111,19040217,   74,    0
105111,19040218,   78,    0
105111,19040219,   73,    0
105111,19040220,   81,    0
105111,19040221,   71,    0
105111,19040222,   65,    0
105111,19040223,   68,    0
105111,19040224,   79,    0
105111,19040225,   74,    0
105111,19040226,   82,    0
105111,19040227,   83,    0
105111,19040228,   74,    0
105111,19040229,   81,    0
105111,19040301,   89,    0
105111,19040302,   79,    0
105111,19040303,   87,    0
105111,19040304,   87,    0
105111,19040305,   88,    0
105111,19040306,   88,    0
105111,19040307,   77,    0
105111,19040308,   76,    0
105111,19040309,   79,    0
105111,19040310,   90,    0
105111,19040311,   60,    0
105111,19040312,   73,    0
105111,19040313,   75,    0
105111,19040314,   78,    0
105111,19040315,   74,    0
105111,19040316,   72,    0
105111,19040317,   82,    0
105111,19040318,   66,    0
105111,19040319,   67,    0
105111,19040320,   68,    0
105111,19040321,   74,    0
105111,19040322,   70,    0
105111,19040323,   67,    0
105111,19040324,   70,    0
105111,19040325,   70,    0
105111,19040326,   68,    0
105111,19040327,   75,    0
105111,19040328,   77,    0
105111,19040329,   77,    0
105111,19040330,   67,    0
105111,19040331,   71,    0
105111,19040401,   82,    0
105111,19040402,   70,    0
105111,19040403,   56,    0
105111,19040404,   70,    0
105111,19040405,   59,    0
105111,19040406,   67,    0
105111,19040407,   75,    0
105111,19040408,   69,    0
105111,19040409,   75,    0
105111,19040410,   59,    0
105111,19040411,   60,    0
105111,19040412,   60,    0
105111,19040413,   53,    0
105111,19040414,   74,    0
105111,19040415,   40,    0
105111,19040416,   70,    0
105111,19040417,   80,    0
105111,19040418,   78,    0
105111,19040419,   78,    0
105111,19040420,   68,    0
105111,19040421,   66,    0
105111,19040422,   69,    0
105111,19040423,   71,    0
105111,19040424,   69,    0
105111,19040425,   75,    0
105111,19040426,   73,    0
105111,19040427,   66,    0
105111,19040428,   47,    0
105111,19040429,   54,    0
105111,19040430,   57,    0
105111,19040501,   54,    0
105111,19040502,   54,    0
105111,19040503,   75,    0
105111,19040504,   66,    0
105111,19040505,   58,    0
105111,19040506,   71,    0
105111,19040507,   76,    0
105111,19040508,   62,    0
105111,19040509,   58,    0
105111,19040510,   85,    0
105111,19040511,   72,    0
105111,19040512,   76,    0
105111,19040513,   64,    0
105111,19040514,   65,    0
105111,19040515,   59,    0
105111,19040516,   67,    0
105111,19040517,   55,    0
105111,19040518,   57,    0
105111,19040519,   90,    0
105111,19040520,   72,    0
105111,19040521,   62,    0
105111,19040522,   71,    0
105111,19040523,   84,    0
105111,19040524,   74,    0
105111,19040525,   72,    0
105111,19040526,   74,    0
105111,19040527,   73,    0
105111,19040528,   77,    0
105111,19040529,   66,    0
105111,19040530,   75,    0
105111,19040531,   69,    0
105111,19040601,   72,    0
105111,19040602,   53,    0
105111,19040603,   72,    0
105111,19040604,   78,    0
105111,19040605,   76,    0
105111,19040606,   71,    0
105111,19040607,   67,    0
105111,19040608,   77,    0
105111,19040609,   93,    0
105111,19040610,   84,    0
105111,19040611,   81,    0
105111,19040612,   80,    0
105111,19040613,   72,    0
105111,19040614,   73,    0
105111,19040615,   75,    0
105111,19040616,   64,    0
105111,19040617,   68,    0
105111,19040618,   69,    0
105111,19040619,   66,    0
105111,19040620,   67,    0
105111,19040621,   54,    0
105111,19040622,   70,    0
105111,19040623,   62,    0
105111,19040624,   54,    0
105111,19040625,   79,    0
105111,19040626,   75,    0
105111,19040627,   63,    0
105111,19040628,   63,    0
105111,19040629,   65,    0
105111,19040630,   93,    0
105111,19040701,   72,    0
105111,19040702,   80,    0
105111,19040703,   69,    0
105111,19040704,   70,    0
105111,19040705,   72,    0
105111,19040706,   64,    0
105111,19040707,   63,    0
105111,19040708,   64,    0
105111,19040709,   63,    0
105111,19040710,   61,    0
105111,19040711,   62,    0
105111,19040712,   73,    0
105111,19040713,   73,    0
105111,19040714,   71,    0
105111,19040715,   67,    0
105111,19040716,   59,    0
105111,19040717,   55,    0
105111,19040718,   59,    0
105111,19040719,   52,    0
105111,19040720,   47,    0
105111,19040721,   54,    0
105111,19040722,   58,    0
105111,19040723,   69,    0
105111,19040724,   55,    0
105111,19040725,   67,    0
105111,19040726,   61,    0
105111,19040727,   54,    0
105111,19040728,   55,    0
105111,19040729,   55,    0
105111,19040730,   63,    0
105111,19040731,   51,    0
105111,19040801,   57,    0
105111,19040802,   66,    0
105111,19040803,   65,    0
105111,19040804,   57,    0
105111,19040805,   54,    0
105111,19040806,   62,    0
105111,19040807,   49,    0
105111,19040808,   48,    0
105111,19040809,   49,    0
105111,19040810,   51,    0
105111,19040811,   60,    0
105111,19040812,   59,    0
105111,19040813,   61,    0
105111,19040814,   46,    0
105111,19040815,   48,    0
105111,19040816,   48,    0
105111,19040817,   51,    0
105111,19040818,   70,    0
105111,19040819,   60,    0
105111,19040820,   56,    0
105111,19040821,   74,    0
105111,19040822,   82,    0
105111,19040823,   80,    0
105111,19040824,   78,    0
105111,19040825,   82,    0
105111,19040826,   72,    0
105111,19040827,   69,    0
105111,19040828,   73,    0
105111,19040829,   76,    0
105111,19040830,   68,    0
105111,19040831,   71,    0
105111,19040901,   72,    0
105111,19040902,   84,    0
105111,19040903,   75,    0
105111,19040904,   69,    0
105111,19040905,   80,    0
105111,19040906,   83,    0
105111,19040907,   89,    0
105111,19040908,   77,    0
105111,19040909,   75,    0
105111,19040910,   80,    0
105111,19040911,   93,    0
105111,19040912,   84,    0
105111,19040913,   77,    0
105111,19040914,   79,    0
105111,19040915,   70,    0
105111,19040916,   74,    0
105111,19040917,   69,    0
105111,19040918,   66,    0
105111,19040919,   62,    0
105111,19040920,   67,    0
105111,19040921,   71,    0
105111,19040922,   77,    0
105111,19040923,   70,    0
105111,19040924,   91,    0
105111,19040925,   95,    0
105111,19040926,   85,    0
105111,19040927,   87,    0
105111,19040928,   95,    0
105111,19040929,   75,    0
105111,19040930,   85,    0
105111,19041001,   85,    0
105111,19041002,   86,    0
105111,19041003,   88,    0
105111,19041004,   81,    0
105111,19041005,   80,    0
105111,19041006,   79,    0
105111,19041007,   87,    0
105111,19041008,   68,    0
105111,19041009,   67,    0
105111,19041010,   67,    0
105111,19041011,   79,    0
105111,19041012,   84,    0
105111,19041013,   74,    0
105111,19041014,   89,    0
105111,19041015,   79,    0
105111,19041016,   87,    0
105111,19041017,   84,    0
105111,19041018,   85,    0
105111,19041019,   79,    0
105111,19041020,   88,    0
105111,19041021,   94,    0
105111,19041022,   96,    0
105111,19041023,   93,    0
105111,19041024,   94,    0
105111,19041025,   91,    0
105111,19041026,   74,    0
105111,19041027,   77,    0
105111,19041028,   76,    0
105111,19041029,   72,    0
105111,19041030,   88,    0
105111,19041031,   90,    0
105111,19041101,   95,    0
105111,19041102,   82,    0
105111,19041103,   73,    0
105111,19041104,   83,    0
105111,19041105,   96,    0
105111,19041106,   82,    0
105111,19041107,   77,    0
105111,19041108,   67,    0
105111,19041109,   73,    0
105111,19041110,   76,    0
105111,19041111,   87,    0
105111,19041112,   87,    0
105111,19041113,   79,    0
105111,19041114,   82,    0
105111,19041115,   82,    0
105111,19041116,   85,    0
105111,19041117,   79,    0
105111,19041118,   86,    0
105111,19041119,   83,    0
105111,19041120,   75,    0
105111,19041121,   65,    0
105111,19041122,   79,    0
105111,19041123,   85,    0
105111,19041124,   74,    0
105111,19041125,   78,    0
105111,19041126,   85,    0
105111,19041127,   85,    0
105111,19041128,   84,    0
105111,19041129,   86,    0
105111,19041130,   86,    0
105111,19041201,   80,    0
105111,19041202,   87,    0
105111,19041203,   93,    0
105111,19041204,   91,    0
105111,19041205,   82,    0
105111,19041206,   77,    0
105111,19041207,   79,    0
105111,19041208,   71,    0
105111,19041209,   71,    0
105111,19041210,   82,    0
105111,19041211,   86,    0
105111,19041212,   87,    0
105111,19041213,   81,    0
105111,19041214,   82,    0
105111,19041215,   90,    0
105111,19041216,   86,    0
105111,19041217,   94,    0
105111,19041218,   98,    0
105111,19041219,   95,    0
105111,19041220,   87,    0
105111,19041221,   79,    0
105111,19041222,   90,    0
105111,19041223,   96,    0
105111,19041224,   95,    0
105111,19041225,   92,    0
105111,19041226,   90,    0
105111,19041227,   81,    0
105111,19041228,   74,    0
105111,19041229,   79,    0
105111,19041230,   77,    0
105111,19041231,   90,    0
105111,19050101,   94,    0
105111,19050102,   90,    0
105111,19050103,   84,    0
105111,19050104,   85,    0
105111,19050105,   85,    0
105111,19050106,   85,    0
105111,19050107,   80,    0
105111,19050108,   81,    0
105111,19050109,   61,    0
105111,19050110,   68,    0
105111,19050111,   82,    0
105111,19050112,   74,    0
105111,19050113,   82,    0
105111,19050114,   90,    0
105111,19050115,   82,    0
105111,19050116,   92,    0
105111,19050117,   92,    0
105111,19050118,   92,    0
105111,19050119,   86,    0
105111,19050120,   87,    0
105111,19050121,   93,    0
105111,19050122,   96,    0
105111,19050123,   98,    0
105111,19050124,   91,    0
105111,19050125,   97,    0
105111,19050126,   72,    0
105111,19050127,   80,    0
105111,19050128,   80,    0
105111,19050129,   76,    0
105111,19050130,   80,    0
105111,19050131,   81,    0
105111,19050201,   80,    0
105111,19050202,   67,    0
105111,19050203,   79,    0
105111,19050204,   81,    0
105111,19050205,   83,    0
105111,19050206,   82,    0
105111,19050207,   86,    0
105111,19050208,   76,    0
105111,19050209,   73,    0
105111,19050210,   81,    0
105111,19050211,   80,    0
105111,19050212,   82,    0
105111,19050213,   83,    0
105111,19050214,   85,    0
105111,19050215,   78,    0
105111,19050216,   86,    0
105111,19050217,   86,    0
105111,19050218,   74,    0
105111,19050219,   71,    0
105111,19050220,   72,    0
105111,19050221,   72,    0
105111,19050222,   83,    0
105111,19050223,   83,    0
105111,19050224,   81,    0
105111,19050225,   71,    0
105111,19050226,   71,    0
105111,19050227,   83,    0
105111,19050228,   68,    0
105111,19050301,   76,    0
105111,19050302,   86,    0
105111,19050303,   76,    0
105111,19050304,   75,    0
105111,19050305,   78,    0
105111,19050306,   67,    0
105111,19050307,   71,    0
105111,19050308,   61,    0
105111,19050309,   57,    0
105111,19050310,   72,    0
105111,19050311,   41,    0
105111,19050312,   65,    0
105111,19050313,   62,    0
105111,19050314,   85,    0
105111,19050315,   79,    0
105111,19050316,   80,    0
105111,19050317,   73,    0
105111,19050318,   89,    0
105111,19050319,   74,    0
105111,19050320,   79,    0
105111,19050321,   74,    0
105111,19050322,   71,    0
105111,19050323,   82,    0
105111,19050324,   78,    0
105111,19050325,   69,    0
105111,19050326,   71,    0
105111,19050327,   72,    0
105111,19050328,   65,    0
105111,19050329,   71,    0
105111,19050330,   63,    0
105111,19050331,   69,    0
