EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : daily Snow depth in 1 cm
23-27 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105112 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SD, Q_SD
105112,19401229,    2,    0
105112,19401230,    2,    0
105112,19401231,    0,    0
105112,19410101,    0,    0
105112,19410102,    0,    0
105112,19410103,    2,    0
105112,19410104,    2,    0
105112,19410105,    2,    0
105112,19410106,    2,    0
105112,19410107,    1,    0
105112,19410108,    1,    0
105112,19410109,    1,    0
105112,19410110,    1,    0
105112,19410111,    1,    0
105112,19410112,    1,    0
105112,19410113,    1,    0
105112,19410114,    1,    0
105112,19410115,    1,    0
105112,19410116,    1,    0
105112,19410117,   12,    0
105112,19410118,    5,    0
105112,19410119,    2,    0
105112,19410120,    0,    0
105112,19410121,    0,    0
105112,19410122,    0,    0
105112,19410123,    0,    0
105112,19410124,    0,    0
105112,19410125,    0,    0
105112,19410126,    0,    0
105112,19410127,    0,    0
105112,19410128,    0,    0
105112,19410129,    0,    0
105112,19410130,    0,    0
105112,19410131,    0,    0
105112,19410201,    0,    0
105112,19410202,    0,    0
105112,19410203,   13,    0
105112,19410204,   18,    0
105112,19410205,    9,    0
105112,19410206,    7,    0
105112,19410207,   12,    0
105112,19410208,    7,    0
105112,19410209,    3,    0
105112,19410210,    0,    0
105112,19410211,    0,    0
105112,19410212,    0,    0
105112,19410213,    0,    0
105112,19410214,    0,    0
105112,19410215,    0,    0
105112,19410216,    0,    0
105112,19410217,    0,    0
105112,19410218,    0,    0
105112,19410219,    0,    0
105112,19410220,    0,    0
105112,19410221,    0,    0
105112,19410222,    6,    0
105112,19410223,    0,    0
105112,19410224,    0,    0
105112,19410225,    0,    0
105112,19410226,    0,    0
105112,19410227,    0,    0
105112,19410228,    0,    0
105112,19410301,    0,    0
105112,19410302,    0,    0
105112,19410303,    0,    0
105112,19410304,    0,    0
105112,19410305,    0,    0
105112,19410306,    0,    0
105112,19410307,    0,    0
105112,19410308,    0,    0
105112,19410309,    0,    0
105112,19410310,    0,    0
105112,19410311,    0,    0
105112,19410312,    0,    0
105112,19410313,    0,    0
105112,19410314,    0,    0
105112,19410315,    0,    0
105112,19410316,    0,    0
105112,19410317,    0,    0
105112,19410318,    0,    0
105112,19410319,    0,    0
105112,19410320,    0,    0
105112,19410321,    0,    0
105112,19410322,    0,    0
105112,19410323,    0,    0
105112,19410324,    0,    0
105112,19410325,    0,    0
105112,19410326,    0,    0
105112,19410327,    0,    0
105112,19410328,    0,    0
105112,19410329,    0,    0
105112,19410330,    0,    0
105112,19410331,    0,    0
105112,19410401,    0,    0
105112,19410402,    0,    0
105112,19410403,    0,    0
105112,19410404,    0,    0
105112,19410405,    0,    0
105112,19410406,    0,    0
105112,19410407,    0,    0
105112,19410408,    0,    0
105112,19410409,    0,    0
105112,19410410,    0,    0
105112,19410411,    0,    0
105112,19410412,    0,    0
105112,19410413,    0,    0
105112,19410414,    0,    0
105112,19410415,    0,    0
105112,19410416,    0,    0
105112,19410417,    0,    0
105112,19410418,    0,    0
105112,19410419,    0,    0
105112,19410420,    0,    0
105112,19410421,    0,    0
105112,19410422,    0,    0
105112,19410423,    0,    0
105112,19410424,    0,    0
105112,19410425,    0,    0
105112,19410426,    0,    0
105112,19410427,    0,    0
105112,19410428,    0,    0
105112,19410429,    0,    0
105112,19410430,    0,    0
105112,19410501,    0,    0
105112,19410502,    0,    0
105112,19410503,    0,    0
105112,19410504,    0,    0
105112,19410505,    0,    0
105112,19410506,    0,    0
105112,19410507,    0,    0
105112,19410508,    0,    0
105112,19410509,    0,    0
105112,19410510,    0,    0
105112,19410511,    0,    0
105112,19410512,    0,    0
105112,19410513,    0,    0
105112,19410514,    0,    0
105112,19410515,    0,    0
105112,19410516,    0,    0
105112,19410517,    0,    0
105112,19410518,    0,    0
105112,19410519,    0,    0
105112,19410520,    0,    0
105112,19410521,    0,    0
105112,19410522,    0,    0
105112,19410523,    0,    0
105112,19410524,    0,    0
105112,19410525,    0,    0
105112,19410526,    0,    0
105112,19410527,    0,    0
105112,19410528,    0,    0
105112,19410529,    0,    0
105112,19410530,    0,    0
105112,19410531,    0,    0
105112,19410601,    0,    0
105112,19410602,    0,    0
105112,19410603,    0,    0
105112,19410604,    0,    0
105112,19410605,    0,    0
105112,19410606,    0,    0
105112,19410607,    0,    0
105112,19410608,    0,    0
105112,19410609,    0,    0
105112,19410610,    0,    0
105112,19410611,    0,    0
105112,19410612,    0,    0
105112,19410613,    0,    0
105112,19410614,    0,    0
105112,19410615,    0,    0
105112,19410616,    0,    0
105112,19410617,    0,    0
105112,19410618,    0,    0
105112,19410619,    0,    0
105112,19410620,    0,    0
105112,19410621,    0,    0
105112,19410622,    0,    0
105112,19410623,    0,    0
105112,19410624,    0,    0
105112,19410625,    0,    0
105112,19410626,    0,    0
105112,19410627,    0,    0
105112,19410628,    0,    0
105112,19410629,    0,    0
105112,19410630,    0,    0
105112,19410701,    0,    0
105112,19410702,    0,    0
105112,19410703,    0,    0
105112,19410704,    0,    0
105112,19410705,    0,    0
105112,19410706,    0,    0
105112,19410707,    0,    0
105112,19410708,    0,    0
105112,19410709,    0,    0
105112,19410710,    0,    0
105112,19410711,    0,    0
105112,19410712,    0,    0
105112,19410713,    0,    0
105112,19410714,    0,    0
105112,19410715,    0,    0
105112,19410716,    0,    0
105112,19410717,    0,    0
105112,19410718,    0,    0
105112,19410719,    0,    0
105112,19410720,    0,    0
105112,19410721,    0,    0
105112,19410722,    0,    0
105112,19410723,    0,    0
105112,19410724,    0,    0
105112,19410725,    0,    0
105112,19410726,    0,    0
105112,19410727,    0,    0
105112,19410728,    0,    0
105112,19410729,    0,    0
105112,19410730,    0,    0
105112,19410731,    0,    0
105112,19410801,    0,    0
105112,19410802,    0,    0
105112,19410803,    0,    0
105112,19410804,    0,    0
105112,19410805,    0,    0
105112,19410806,    0,    0
105112,19410807,    0,    0
105112,19410808,    0,    0
105112,19410809,    0,    0
105112,19410810,    0,    0
105112,19410811,    0,    0
105112,19410812,    0,    0
105112,19410813,    0,    0
105112,19410814,    0,    0
105112,19410815,    0,    0
105112,19410816,    0,    0
105112,19410817,    0,    0
105112,19410818,    0,    0
105112,19410819,    0,    0
105112,19410820,    0,    0
105112,19410821,    0,    0
105112,19410822,    0,    0
105112,19410823,    0,    0
105112,19410824,    0,    0
105112,19410825,    0,    0
105112,19410826,    0,    0
105112,19410827,    0,    0
105112,19410828,    0,    0
105112,19410829,    0,    0
105112,19410830,    0,    0
105112,19410831,    0,    0
105112,19410901,    0,    0
105112,19410902,    0,    0
105112,19410903,    0,    0
105112,19410904,    0,    0
105112,19410905,    0,    0
105112,19410906,    0,    0
105112,19410907,    0,    0
105112,19410908,    0,    0
105112,19410909,    0,    0
105112,19410910,    0,    0
105112,19410911,    0,    0
105112,19410912,    0,    0
105112,19410913,    0,    0
105112,19410914,    0,    0
105112,19410915,    0,    0
105112,19410916,    0,    0
105112,19410917,    0,    0
105112,19410918,    0,    0
105112,19410919,    0,    0
105112,19410920,    0,    0
105112,19410921,    0,    0
105112,19410922,    0,    0
105112,19410923,    0,    0
105112,19410924,    0,    0
105112,19410925,    0,    0
105112,19410926,    0,    0
105112,19410927,    0,    0
105112,19410928,    0,    0
105112,19410929,    0,    0
105112,19410930,    0,    0
105112,19411001,    0,    0
105112,19411002,    0,    0
105112,19411003,    0,    0
105112,19411004,    0,    0
105112,19411005,    0,    0
105112,19411006,    0,    0
105112,19411007,    0,    0
105112,19411008,    0,    0
105112,19411009,    0,    0
105112,19411010,    0,    0
105112,19411011,    0,    0
105112,19411012,    0,    0
105112,19411013,    0,    0
105112,19411014,    0,    0
105112,19411015,    0,    0
105112,19411016,    0,    0
105112,19411017,    0,    0
105112,19411018,    0,    0
105112,19411019,    0,    0
105112,19411020,    0,    0
105112,19411021,    0,    0
105112,19411022,    0,    0
105112,19411023,    0,    0
105112,19411024,    0,    0
105112,19411025,    0,    0
105112,19411026,    0,    0
105112,19411027,    0,    0
105112,19411028,    0,    0
105112,19411029,    0,    0
105112,19411030,    2,    0
105112,19411031,    8,    0
105112,19411101,    0,    0
105112,19411102,    0,    0
105112,19411103,    0,    0
105112,19411104,    0,    0
105112,19411105,    0,    0
105112,19411106,    0,    0
105112,19411107,    0,    0
105112,19411108,    0,    0
105112,19411109,    0,    0
105112,19411110,    0,    0
105112,19411111,    0,    0
105112,19411112,    0,    0
105112,19411113,    0,    0
105112,19411114,    0,    0
105112,19411115,    0,    0
105112,19411116,    0,    0
105112,19411117,    0,    0
105112,19411118,    0,    0
105112,19411119,    0,    0
105112,19411120,    0,    0
105112,19411121,    0,    0
105112,19411122,    0,    0
105112,19411123,    0,    0
105112,19411124,    0,    0
105112,19411125,    0,    0
105112,19411126,    0,    0
105112,19411127,    0,    0
105112,19411128,    0,    0
105112,19411129,    0,    0
105112,19411130,    0,    0
105112,19411201,    0,    0
105112,19411202,    0,    0
105112,19411203,    0,    0
105112,19411204,    0,    0
105112,19411205,    0,    0
105112,19411206,    0,    0
105112,19411207,    0,    0
105112,19411208,    0,    0
105112,19411209,    0,    0
105112,19411210,    0,    0
105112,19411211,    0,    0
105112,19411212,    0,    0
105112,19411213,    0,    0
105112,19411214,    0,    0
105112,19411215,    0,    0
105112,19411216,    0,    0
105112,19411217,    0,    0
105112,19411218,    0,    0
105112,19411219,    0,    0
105112,19411220,    0,    0
105112,19411221,    0,    0
105112,19411222,    0,    0
105112,19411223,    0,    0
105112,19411224,    0,    0
105112,19411225,    0,    0
105112,19411226,    0,    0
105112,19411227,    0,    0
105112,19411228,    4,    0
105112,19411229,    3,    0
105112,19411230,    2,    0
105112,19411231,    2,    0
105112,19420101,    1,    0
105112,19420102,    1,    0
105112,19420103,    1,    0
105112,19420104,    0,    0
105112,19420105,    0,    0
105112,19420106,    0,    0
105112,19420107,    1,    0
105112,19420108,    1,    0
105112,19420109,    1,    0
105112,19420110,    0,    0
105112,19420111,    0,    0
105112,19420112,    0,    0
105112,19420113,    0,    0
105112,19420114,    0,    0
105112,19420115,    3,    0
105112,19420116,    2,    0
105112,19420117,    2,    0
105112,19420118,    3,    0
105112,19420119,    2,    0
105112,19420120,    2,    0
105112,19420121,    1,    0
105112,19420122,    1,    0
105112,19420123,    1,    0
105112,19420124,   11,    0
105112,19420125,   10,    0
105112,19420126,    7,    0
105112,19420127,    2,    0
105112,19420128,    4,    0
105112,19420129,    2,    0
105112,19420130,    2,    0
105112,19420131,    7,    0
105112,19420201,    7,    0
105112,19420202,    6,    0
105112,19420203,    6,    0
105112,19420204,    6,    0
105112,19420205,    6,    0
105112,19420206,    5,    0
105112,19420207,    5,    0
105112,19420208,    4,    0
105112,19420209,    4,    0
105112,19420210,    4,    0
105112,19420211,    3,    0
105112,19420212,    3,    0
105112,19420213,    3,    0
105112,19420214,    2,    0
105112,19420215,    2,    0
105112,19420216,    1,    0
105112,19420217,    1,    0
105112,19420218,    0,    0
105112,19420219,    0,    0
105112,19420220,    0,    0
105112,19420221,    0,    0
105112,19420222,    1,    0
105112,19420223,    2,    0
105112,19420224,    0,    0
105112,19420225,    0,    0
105112,19420226,    0,    0
105112,19420227,    0,    0
105112,19420228,    0,    0
105112,19420301,    0,    0
105112,19420302,    0,    0
105112,19420303,    0,    0
105112,19420304,    0,    0
105112,19420305,    0,    0
105112,19420306,    0,    0
105112,19420307,    0,    0
105112,19420308,    1,    0
105112,19420309,    0,    0
105112,19420310,    0,    0
105112,19420311,    0,    0
105112,19420312,    0,    0
105112,19420313,    0,    0
105112,19420314,    0,    0
105112,19420315,    0,    0
105112,19420316,    0,    0
105112,19420317,    0,    0
105112,19420318,    0,    0
105112,19420319,    0,    0
105112,19420320,    0,    0
105112,19420321,    0,    0
105112,19420322,    0,    0
105112,19420323,    0,    0
105112,19420324,    0,    0
105112,19420325,    0,    0
105112,19420326,    0,    0
105112,19420327,    0,    0
105112,19420328,    0,    0
105112,19420329,    0,    0
105112,19420330,    0,    0
105112,19420331,    0,    0
105112,19420401,    0,    0
105112,19420402,    0,    0
105112,19420403,    0,    0
105112,19420404,    0,    0
105112,19420405,    0,    0
105112,19420406,    0,    0
105112,19420407,    0,    0
105112,19420408,    0,    0
105112,19420409,    0,    0
105112,19420410,    0,    0
105112,19420411,    0,    0
105112,19420412,    0,    0
105112,19420413,    0,    0
105112,19420414,    0,    0
105112,19420415,    0,    0
105112,19420416,    0,    0
105112,19420417,    0,    0
105112,19420418,    0,    0
105112,19420419,    0,    0
105112,19420420,    0,    0
105112,19420421,    0,    0
105112,19420422,    0,    0
105112,19420423,    0,    0
105112,19420424,    0,    0
105112,19420425,    0,    0
105112,19420426,    0,    0
105112,19420427,    0,    0
105112,19420428,    0,    0
105112,19420429,    0,    0
105112,19420430,    0,    0
105112,19420501,    0,    0
105112,19420502,    0,    0
105112,19420503,    0,    0
105112,19420504,    0,    0
105112,19420505,    0,    0
105112,19420506,    0,    0
105112,19420507,    0,    0
105112,19420508,    0,    0
105112,19420509,    0,    0
105112,19420510,    0,    0
105112,19420511,    0,    0
105112,19420512,    0,    0
105112,19420513,    0,    0
105112,19420514,    0,    0
105112,19420515,    0,    0
105112,19420516,    0,    0
105112,19420517,    0,    0
105112,19420518,    0,    0
105112,19420519,    0,    0
105112,19420520,    0,    0
105112,19420521,    0,    0
105112,19420522,    0,    0
105112,19420523,    0,    0
105112,19420524,    0,    0
105112,19420525,    0,    0
105112,19420526,    0,    0
105112,19420527,    0,    0
105112,19420528,    0,    0
105112,19420529,    0,    0
105112,19420530,    0,    0
105112,19420531,    0,    0
105112,19420601,    0,    0
105112,19420602,    0,    0
105112,19420603,    0,    0
105112,19420604,    0,    0
105112,19420605,    0,    0
105112,19420606,    0,    0
105112,19420607,    0,    0
105112,19420608,    0,    0
105112,19420609,    0,    0
105112,19420610,    0,    0
105112,19420611,    0,    0
105112,19420612,    0,    0
105112,19420613,    0,    0
105112,19420614,    0,    0
105112,19420615,    0,    0
105112,19420616,    0,    0
105112,19420617,    0,    0
105112,19420618,    0,    0
105112,19420619,    0,    0
105112,19420620,    0,    0
105112,19420621,    0,    0
105112,19420622,    0,    0
105112,19420623,    0,    0
105112,19420624,    0,    0
105112,19420625,    0,    0
105112,19420626,    0,    0
105112,19420627,    0,    0
105112,19420628,    0,    0
105112,19420629,    0,    0
105112,19420630,    0,    0
105112,19420701,    0,    0
105112,19420702,    0,    0
105112,19420703,    0,    0
105112,19420704,    0,    0
105112,19420705,    0,    0
105112,19420706,    0,    0
105112,19420707,    0,    0
105112,19420708,    0,    0
105112,19420709,    0,    0
105112,19420710,    0,    0
105112,19420711,    0,    0
105112,19420712,    0,    0
105112,19420713,    0,    0
105112,19420714,    0,    0
105112,19420715,    0,    0
105112,19420716,    0,    0
105112,19420717,    0,    0
105112,19420718,    0,    0
105112,19420719,    0,    0
105112,19420720,    0,    0
105112,19420721,    0,    0
105112,19420722,    0,    0
105112,19420723,    0,    0
105112,19420724,    0,    0
105112,19420725,    0,    0
105112,19420726,    0,    0
105112,19420727,    0,    0
105112,19420728,    0,    0
105112,19420729,    0,    0
105112,19420730,    0,    0
105112,19420731,    0,    0
105112,19420801,    0,    0
105112,19420802,    0,    0
105112,19420803,    0,    0
105112,19420804,    0,    0
105112,19420805,    0,    0
105112,19420806,    0,    0
105112,19420807,    0,    0
105112,19420808,    0,    0
105112,19420809,    0,    0
105112,19420810,    0,    0
105112,19420811,    0,    0
105112,19420812,    0,    0
105112,19420813,    0,    0
105112,19420814,    0,    0
105112,19420815,    0,    0
105112,19420816,    0,    0
105112,19420817,    0,    0
105112,19420818,    0,    0
105112,19420819,    0,    0
105112,19420820,    0,    0
105112,19420821,    0,    0
105112,19420822,    0,    0
105112,19420823,    0,    0
105112,19420824,    0,    0
105112,19420825,    0,    0
105112,19420826,    0,    0
105112,19420827,    0,    0
105112,19420828,    0,    0
105112,19420829,    0,    0
105112,19420830,    0,    0
105112,19420831,    0,    0
105112,19420901,    0,    0
105112,19420902,    0,    0
105112,19420903,    0,    0
105112,19420904,    0,    0
105112,19420905,    0,    0
105112,19420906,    0,    0
105112,19420907,    0,    0
105112,19420908,    0,    0
105112,19420909,    0,    0
105112,19420910,    0,    0
105112,19420911,    0,    0
105112,19420912,    0,    0
105112,19420913,    0,    0
105112,19420914,    0,    0
105112,19420915,    0,    0
105112,19420916,    0,    0
105112,19420917,    0,    0
105112,19420918,    0,    0
105112,19420919,    0,    0
105112,19420920,    0,    0
105112,19420921,    0,    0
105112,19420922,    0,    0
105112,19420923,    0,    0
105112,19420924,    0,    0
105112,19420925,    0,    0
105112,19420926,    0,    0
105112,19420927,    0,    0
105112,19420928,    0,    0
105112,19420929,    0,    0
105112,19420930,    0,    0
105112,19421001,    0,    0
105112,19421002,    0,    0
105112,19421003,    0,    0
105112,19421004,    0,    0
105112,19421005,    0,    0
105112,19421006,    0,    0
105112,19421007,    0,    0
105112,19421008,    0,    0
105112,19421009,    0,    0
105112,19421010,    0,    0
105112,19421011,    0,    0
105112,19421012,    0,    0
105112,19421013,    0,    0
105112,19421014,    0,    0
105112,19421015,    0,    0
105112,19421016,    0,    0
105112,19421017,    0,    0
105112,19421018,    0,    0
105112,19421019,    0,    0
105112,19421020,    0,    0
105112,19421021,    0,    0
105112,19421022,    0,    0
105112,19421023,    0,    0
105112,19421024,    0,    0
105112,19421025,    0,    0
105112,19421026,    0,    0
105112,19421027,    0,    0
105112,19421028,    0,    0
105112,19421029,    0,    0
105112,19421030,    0,    0
105112,19421031,    0,    0
105112,19421101,    0,    0
105112,19421102,    0,    0
105112,19421103,    0,    0
105112,19421104,    0,    0
105112,19421105,    0,    0
105112,19421106,    0,    0
105112,19421107,    0,    0
105112,19421108,    0,    0
105112,19421109,    0,    0
105112,19421110,    0,    0
105112,19421111,    0,    0
105112,19421112,    0,    0
105112,19421113,    0,    0
105112,19421114,    0,    0
105112,19421115,    0,    0
105112,19421116,    0,    0
105112,19421117,    0,    0
105112,19421118,    0,    0
105112,19421119,    0,    0
105112,19421120,    0,    0
105112,19421121,    0,    0
105112,19421122,    0,    0
105112,19421123,    0,    0
105112,19421124,    0,    0
105112,19421125,    0,    0
105112,19421126,    0,    0
105112,19421127,    0,    0
105112,19421128,    0,    0
105112,19421129,    0,    0
105112,19421130,    0,    0
105112,19421201,    0,    0
105112,19421202,    0,    0
105112,19421203,    0,    0
105112,19421204,    0,    0
105112,19421205,    0,    0
105112,19421206,    0,    0
105112,19421207,    0,    0
105112,19421208,    0,    0
105112,19421209,    0,    0
105112,19421210,    0,    0
105112,19421211,    0,    0
105112,19421212,    0,    0
105112,19421213,    0,    0
105112,19421214,    0,    0
105112,19421215,    0,    0
105112,19421216,    0,    0
105112,19421217,    0,    0
105112,19421218,    0,    0
105112,19421219,    0,    0
105112,19421220,    0,    0
105112,19421221,    0,    0
105112,19421222,    0,    0
105112,19421223,    0,    0
105112,19421224,    0,    0
105112,19421225,    0,    0
105112,19421226,    0,    0
105112,19421227,    0,    0
105112,19421228,    0,    0
105112,19421229,    0,    0
105112,19421230,    4,    0
105112,19421231,    3,    0
105112,19430101,    1,    0
105112,19430102,    0,    0
105112,19430103,    1,    0
105112,19430104,    0,    0
105112,19430105,    1,    0
105112,19430106,    0,    0
105112,19430107,    0,    0
105112,19430108,    0,    0
105112,19430109,    0,    0
105112,19430110,    0,    0
105112,19430111,    8,    0
105112,19430112,   14,    0
105112,19430113,    5,    0
105112,19430114,    0,    0
105112,19430115,    0,    0
105112,19430116,    0,    0
105112,19430117,    0,    0
105112,19430118,    0,    0
105112,19430119,    0,    0
105112,19430120,    0,    0
105112,19430121,    0,    0
105112,19430122,    0,    0
105112,19430123,    0,    0
105112,19430124,    0,    0
105112,19430125,    0,    0
105112,19430126,    0,    0
105112,19430127,    0,    0
105112,19430128,    0,    0
105112,19430129,    0,    0
105112,19430130,    0,    0
105112,19430131,    0,    0
105112,19430201,    0,    0
105112,19430202,    0,    0
105112,19430203,    0,    0
105112,19430204,    0,    0
105112,19430205,    0,    0
105112,19430206,    0,    0
105112,19430207,    0,    0
105112,19430208,    0,    0
105112,19430209,    0,    0
105112,19430210,    0,    0
105112,19430211,    0,    0
105112,19430212,    0,    0
105112,19430213,    0,    0
105112,19430214,    0,    0
105112,19430215,    0,    0
105112,19430216,    1,    0
105112,19430217,    0,    0
105112,19430218,    0,    0
105112,19430219,    0,    0
105112,19430220,    0,    0
105112,19430221,    0,    0
105112,19430222,    0,    0
105112,19430223,    0,    0
105112,19430224,    0,    0
105112,19430225,    0,    0
105112,19430226,    0,    0
105112,19430227,    0,    0
105112,19430228,    0,    0
105112,19430301,    0,    0
105112,19430302,    0,    0
105112,19430303,    0,    0
105112,19430304,    0,    0
105112,19430305,    0,    0
105112,19430306,    0,    0
105112,19430307,    0,    0
105112,19430308,    0,    0
105112,19430309,    0,    0
105112,19430310,    0,    0
105112,19430311,    0,    0
105112,19430312,    0,    0
105112,19430313,    0,    0
105112,19430314,    0,    0
105112,19430315,    0,    0
105112,19430316,    0,    0
105112,19430317,    0,    0
105112,19430318,    0,    0
105112,19430319,    0,    0
105112,19430320,    0,    0
105112,19430321,    0,    0
105112,19430322,    0,    0
105112,19430323,    0,    0
105112,19430324,    0,    0
105112,19430325,    0,    0
105112,19430326,    0,    0
105112,19430327,    0,    0
105112,19430328,    0,    0
105112,19430329,    0,    0
105112,19430330,    0,    0
105112,19430331,    0,    0
105112,19430401,    0,    0
105112,19430402,    0,    0
105112,19430403,    0,    0
105112,19430404,    0,    0
105112,19430405,    0,    0
105112,19430406,    0,    0
105112,19430407,    0,    0
105112,19430408,    0,    0
105112,19430409,    0,    0
105112,19430410,    0,    0
105112,19430411,    0,    0
105112,19430412,    0,    0
105112,19430413,    0,    0
105112,19430414,    0,    0
105112,19430415,    0,    0
105112,19430416,    0,    0
105112,19430417,    0,    0
105112,19430418,    0,    0
105112,19430419,    0,    0
105112,19430420,    0,    0
105112,19430421,    0,    0
105112,19430422,    0,    0
105112,19430423,    0,    0
105112,19430424,    0,    0
105112,19430425,    0,    0
105112,19430426,    0,    0
105112,19430427,    0,    0
105112,19430428,    0,    0
105112,19430429,    0,    0
105112,19430430,    0,    0
105112,19430501,    0,    0
105112,19430502,    0,    0
105112,19430503,    0,    0
105112,19430504,    0,    0
105112,19430505,    0,    0
105112,19430506,    0,    0
105112,19430507,    0,    0
105112,19430508,    0,    0
105112,19430509,    0,    0
105112,19430510,    0,    0
105112,19430511,    0,    0
105112,19430512,    0,    0
105112,19430513,    0,    0
105112,19430514,    0,    0
105112,19430515,    0,    0
105112,19430516,    0,    0
105112,19430517,    0,    0
105112,19430518,    0,    0
105112,19430519,    0,    0
105112,19430520,    0,    0
105112,19430521,    0,    0
105112,19430522,    0,    0
105112,19430523,    0,    0
105112,19430524,    0,    0
105112,19430525,    0,    0
105112,19430526,    0,    0
105112,19430527,    0,    0
105112,19430528,    0,    0
105112,19430529,    0,    0
105112,19430530,    0,    0
105112,19430531,    0,    0
105112,19430601,    0,    0
105112,19430602,    0,    0
105112,19430603,    0,    0
105112,19430604,    0,    0
105112,19430605,    0,    0
105112,19430606,    0,    0
105112,19430607,    0,    0
105112,19430608,    0,    0
105112,19430609,    0,    0
105112,19430610,    0,    0
105112,19430611,    0,    0
105112,19430612,    0,    0
105112,19430613,    0,    0
105112,19430614,    0,    0
105112,19430615,    0,    0
105112,19430616,    0,    0
105112,19430617,    0,    0
105112,19430618,    0,    0
105112,19430619,    0,    0
105112,19430620,    0,    0
105112,19430621,    0,    0
105112,19430622,    0,    0
105112,19430623,    0,    0
105112,19430624,    0,    0
105112,19430625,    0,    0
105112,19430626,    0,    0
105112,19430627,    0,    0
105112,19430628,    0,    0
105112,19430629,    0,    0
105112,19430630,    0,    0
105112,19430701,    0,    0
105112,19430702,    0,    0
105112,19430703,    0,    0
105112,19430704,    0,    0
105112,19430705,    0,    0
105112,19430706,    0,    0
105112,19430707,    0,    0
105112,19430708,    0,    0
105112,19430709,    0,    0
105112,19430710,    0,    0
105112,19430711,    0,    0
105112,19430712,    0,    0
105112,19430713,    0,    0
105112,19430714,    0,    0
105112,19430715,    0,    0
105112,19430716,    0,    0
105112,19430717,    0,    0
105112,19430718,    0,    0
105112,19430719,    0,    0
105112,19430720,    0,    0
105112,19430721,    0,    0
105112,19430722,    0,    0
105112,19430723,    0,    0
105112,19430724,    0,    0
105112,19430725,    0,    0
105112,19430726,    0,    0
105112,19430727,    0,    0
105112,19430728,    0,    0
105112,19430729,    0,    0
105112,19430730,    0,    0
105112,19430731,    0,    0
105112,19430801,    0,    0
105112,19430802,    0,    0
105112,19430803,    0,    0
105112,19430804,    0,    0
105112,19430805,    0,    0
105112,19430806,    0,    0
105112,19430807,    0,    0
105112,19430808,    0,    0
105112,19430809,    0,    0
105112,19430810,    0,    0
105112,19430811,    0,    0
105112,19430812,    0,    0
105112,19430813,    0,    0
105112,19430814,    0,    0
105112,19430815,    0,    0
105112,19430816,    0,    0
105112,19430817,    0,    0
105112,19430818,    0,    0
105112,19430819,    0,    0
105112,19430820,    0,    0
105112,19430821,    0,    0
105112,19430822,    0,    0
105112,19430823,    0,    0
105112,19430824,    0,    0
105112,19430825,    0,    0
105112,19430826,    0,    0
105112,19430827,    0,    0
105112,19430828,    0,    0
105112,19430829,    0,    0
105112,19430830,    0,    0
105112,19430831,    0,    0
105112,19430901,    0,    0
105112,19430902,    0,    0
105112,19430903,    0,    0
105112,19430904,    0,    0
105112,19430905,    0,    0
105112,19430906,    0,    0
105112,19430907,    0,    0
105112,19430908,    0,    0
105112,19430909,    0,    0
105112,19430910,    0,    0
105112,19430911,    0,    0
105112,19430912,    0,    0
105112,19430913,    0,    0
105112,19430914,    0,    0
105112,19430915,    0,    0
105112,19430916,    0,    0
105112,19430917,    0,    0
105112,19430918,    0,    0
105112,19430919,    0,    0
105112,19430920,    0,    0
105112,19430921,    0,    0
105112,19430922,    0,    0
105112,19430923,    0,    0
105112,19430924,    0,    0
105112,19430925,    0,    0
105112,19430926,    0,    0
105112,19430927,    0,    0
105112,19430928,    0,    0
105112,19430929,    0,    0
105112,19430930,    0,    0
105112,19431001,    0,    0
105112,19431002,    0,    0
105112,19431003,    0,    0
105112,19431004,    0,    0
105112,19431005,    0,    0
105112,19431006,    0,    0
105112,19431007,    0,    0
105112,19431008,    0,    0
105112,19431009,    0,    0
105112,19431010,    0,    0
105112,19431011,    0,    0
105112,19431012,    0,    0
105112,19431013,    0,    0
105112,19431014,    0,    0
105112,19431015,    0,    0
105112,19431016,    0,    0
105112,19431017,    0,    0
105112,19431018,    0,    0
105112,19431019,    0,    0
105112,19431020,    0,    0
105112,19431021,    0,    0
105112,19431022,    0,    0
105112,19431023,    0,    0
105112,19431024,    0,    0
105112,19431025,    0,    0
105112,19431026,    0,    0
105112,19431027,    0,    0
105112,19431028,    0,    0
105112,19431029,    0,    0
105112,19431030,    0,    0
105112,19431031,    0,    0
105112,19431101,    0,    0
105112,19431102,    0,    0
105112,19431103,    0,    0
105112,19431104,    0,    0
105112,19431105,    0,    0
105112,19431106,    0,    0
105112,19431107,    0,    0
